Precision.compareTo($, 0d, epsilon) < 0	9
xbdi.getEntry($) == ONE	9
$.length != simplex.length	9
Math.min($.getEntry(i) - lowerDifference.getEntry(i), glagValue) > ZERO	9
$ > presav	9
Math.abs($ - root) > convergence	9
$.length != init.length	9
$ > startIndex	9
stepa * $ < ZERO	9
Math.abs(max - $) <= absoluteAccuracy	9
Math.abs($ - x0) <= absoluteAccuracy	9
Math.abs(previousEventTime - $) > convergence	9
Math.abs($ - fn) <= threshold	9
$ < cauchy	9
c1 / $ < 0	9
$ < nh	9
$ < requiredMinDiff	9
$ > rho	9
d3 * $ < ZERO	9
lowerDifference.getEntry($) >= ZERO	9
getIterations() % $ == 0	9
$.getEntry(j) >= -initialTrustRegionRadius	9
Math.max($, dnorm) > rho	9
modelSecondDerivativesParameters.getEntry($) != ZERO	9
$.getEntry(i) >= ZERO	9
$ >= npt	9
Math.min(trustRegionCenterOffset.getEntry(i) - $.getEntry(i), glagValue) > ZERO	9
isSupported($) == false	9
$ > bestFitness	9
Math.abs(x1 - $) <= absoluteAccuracy	9
$ > stoppingTrustRegionRadius	9
ccov1 + $ + negccov > 0	9
Math.abs($.value(upperBound)) < 1E-6	9
Math.abs($ - tMed) < 1e-6	9
$ * temp > tempa	9
Math.max(historyWorst, worstFitness) - Math.min($, bestFitness) < stopTolFun	9
Math.abs($.value(lowerBound)) < 1E-6	9
$.length != array2.length	9
upperDifference.getEntry($) <= initialTrustRegionRadius	9
$ <= SIXTEEN	9
$ <= n	9
$[i].length < 2	9
data[$].length < 2	9
$ < blen	9
diagD.getEntry($, 0) < 0	9
upperDifference.getEntry($) <= ZERO	9
ccov1 + $ > 0	9
$ < expansion	9
$ + 1 >= minimalIterationCount	8
$.getValue() == 0	8
--$ == 0	8
$ < xval.length	8
$[0] > 0	8
$[j] > p	8
(values[$] > cutoff) == booleanDirection	8
$ != n	8
$ instanceof Object[]	8
(b - $) < t2	8
Precision.compareTo(imagEigenvalues[$], 0.0, EPSILON) < 0.0	8
$.getValue() <= minValue	8
Precision.compareTo($, 0d, epsilon) > 0	8
values[$] > cutoff	8
$ instanceof FieldMatrix<?>	8
($ - u) < t2	8
$ >= j	8
$ >= r	8
(values[i] > $) == booleanDirection	8
$ > maxDistance	8
$ == 3	8
realEigenvalues[$] > p	8
Math.abs(lu[max][$]) < singularityThreshold	8
$ instanceof FieldMatrix<?> == false	8
$.charAt(i) <= '9'	8
($[i] > cutoff) == booleanDirection	8
$ < minValue	8
$ < umin	8
$ > maxVariance	8
Math.abs($) > tol	8
$ instanceof LocalTime	8
(u - $) < t2	8
($ - a) < t2	8
$ > maxNumber	8
$ == Long.MAX_VALUE	8
$[i] > cutoff	8
$.size() == 2	8
Math.abs(lu[$][col]) < singularityThreshold	8
$ < 100	8
$.getValue() >= maxValue	8
$ > '9'	8
$ instanceof TypeVariable<?>	8
$ != firstPointIndex	8
$.getIndex() >= dim	8
$ instanceof WildcardType	8
$ <= bestVarianceSum	8
$.length != otherPoint.length	8
$ == 63	8
$ == maxIter	8
Math.abs($[max][col]) < singularityThreshold	8
Math.abs($ - ta) <= convergence	8
$ < minIndex	8
$.charAt(i) >= '0'	8
$ != offset	8
Precision.compareTo($[i], 0.0, EPSILON) < 0.0	8
$ == w	8
$ > 0.0036	7
$.sign != b.sign	7
$ < Integer.MAX_VALUE	7
countEigenValues(middle, $, n) >= n	7
$.getCut() != null	7
$.charAt(p) == '0'	7
countEigenValues(middle, $, n) >= 1	7
$ <= -1.0	7
$.size() > 0	7
compare($, b) > 0	7
(result.exp+$.length) < MIN_EXP	7
$ > 2147483646	7
++$ > maximalCount	7
fval[$][j].length != zLen	7
$ > 0.003	7
FastMath.abs($ - min) <= absoluteAccuracy	7
$[i].length != nVars	7
$ != yArray.length	7
$[j] == 0.0	7
$ < expansionFactor	7
$ - start > 2	7
remainder[$.length] != 0	7
b.mant[$.length-1] == 0	7
fpdecimal.charAt($) >= '1'	7
a.mant[$.length-1] == 0	7
FastMath.abs($[m]) + delta == delta	7
Math.abs($[i]) <= max	7
FastMath.abs(tMed - $) < 1e-6	7
$ > 0.167	7
FastMath.abs(e[$]) + delta == delta	7
countEigenValues(middle, index, $) >= 1	7
FastMath.abs(max - $) <= absoluteAccuracy	7
val[$] <= previous	7
countEigenValues(middle, index, $) >= n	7
$[q] == '.'	7
$.getRowDimension() != singularValues.length	7
d2FdYdZ[i][$].length != zLen	7
fpdecimal.charAt($) == '0'	7
FastMath.abs($[max][col]) < singularityThreshold	7
MathUtils.compareTo($.getEntry(0, i), minValue, epsilon) < 0	7
FastMath.abs($) > largest	7
striped[$] != '0'	7
dFdY[$][j].length != zLen	7
product[$] != 0	7
FastMath.abs($ - sumObserved) > 10E-6	7
d3FdXdYdZ[i][$].length != zLen	7
d2FdXdY[$][j].length != zLen	7
MathUtils.compareTo(tableau.getEntry(0, i), minValue, $) < 0	7
$ instanceof BigReal	7
$ >= numberOfElements	7
buffer[$] == '.'	7
compare(a, $) > 0	7
fval[i][$].length != zLen	7
dFdZ[$].length != yLen	7
$ > offset	7
$ == bsign	7
divisor.mant[$.length-1] == 0	7
100 * Math.max($, oldB1) < b2	7
FastMath.abs(lu[$][col]) < singularityThreshold	7
dFdZ[i][$].length != zLen	7
fpexp.charAt($) >= '0'	7
Math.abs(lIJ - $) > maxDelta	7
$ >= numberOfTrials	7
$.charAt(p) > '9'	7
$ > 1.633123935319537E16	7
dFdX[$][j].length != zLen	7
$.indexOf(-") != -1"	7
val[$] >= previous	7
$ > 0.031	7
val[$] < previous	7
$ > 0.036	7
$ > numberOfTrials	7
n0 - $ > 3	7
iter % $ == 0	7
$ < 1.01	7
$ <= -1023	7
$ instanceof GenericArrayType	7
FastMath.abs($ - ta) <= convergence	7
$ != x.sign	7
dFdX[i][$].length != zLen	7
quotient[$] != 0	7
$ != d2FdYdZ.length	7
$.exp > b.exp	7
fpdecimal.charAt($) < '0'	7
$ > 0.15	7
$ != expected	7
$ >= totalSize	7
$ < mainSetDimension	7
$ - i0 > 3	7
fpexp.charAt($) <= '9'	7
$ < z2	7
$ >= 4	7
FastMath.abs($ - root) > convergence	7
$ < -1074	7
$ instanceof TransformerMap	7
$ == x.sign	7
($ & 0x7ff0000000000000L) == 0	7
$ >= deflatedEnd	7
d2FdXdZ[i][$].length != zLen	7
$.getDimension() != singularValues.length	7
$.exp < -1	7
work[$ + 2] <= 0	7
striped[$] == '0'	7
$[$.length-1] > 10	7
$[i + 2] <= 0	7
$.mant[b.mant.length-1] != 0	7
FastMath.abs(tMax - $) < 1e-6	7
FastMath.abs(lu[max][$]) < singularityThreshold	7
$[j4 - 3] == 0.0	7
$ == -6	7
work[$ - 4] > b1	7
$.length < v.length	7
$ * $ > 1.0	7
$[np - 8] > b2	7
work[$ - 3] == 0.0	7
$ < -2147483646	7
$.charAt(i) == '-'	7
d3FdXdYdZ[$][j].length != zLen	7
dFdZ[$][j].length != zLen	7
x.mant[$.length-1] == 0	7
$.length != singularValues.length	7
$ == 4503599627370496L	7
comparator.compare(contracted, $) < 0	7
$ < -22	7
$ > -1	7
(result.mant[$.length-result.exp]&1) != 0	7
x.mant[$.length-1] != 0	7
$.mant[$.mant.length-1] != 0	7
steps[$] == 0.0	7
rawdigits[$] != '0'	7
$ < minRatio	7
$ == '-'	7
$ < min	7
$ != dFdZ.length	7
end - $ > 2	7
d2FdXdZ[$][j].length != zLen	7
$.charAt(p) < '0'	7
$ > 4	7
FastMath.abs($ - lJI) > maxDelta	7
$ > 0.087	7
mant[$] != 0	7
FastMath.abs(lIJ - $) > maxDelta	7
d2FdYdZ[$][j].length != zLen	7
d2FdXdZ[$].length != yLen	7
$[0].classify() == Dfp.INFINITE	7
$ != d2FdXdZ.length	7
result.mant[$.length-1] != 0	7
$ == (long) y	7
FastMath.abs($ - tMin) < 1e-6	7
FastMath.abs(e[m]) + $ == delta	7
work[$ - 8] > b2	7
$.charAt(p) <= '9'	7
FastMath.abs($) < minStep	7
FastMath.abs($ - tMed) < 1e-6	7
$ <= t	7
$ > 1023	7
f[i][$].length != zLen	7
d3FdXdYdZ[$].length != yLen	7
$ > 0.097	7
$ != startConfiguration.length	7
$.getRoundingMode() == DfpField.RoundingMode.ROUND_DOWN	7
$[q] == '0'	7
$ == rsign	7
val[$] > previous	7
dx.mant[$.length-1] == 0	7
$.charAt(p) >= '1'	7
$ != rawdigits.length	7
FastMath.abs(previousEventTime - $) > convergence	7
x[$].length != nVars	7
compare(this, $) == 0	7
$ instanceof Dfp	7
($.exp+mant.length) < MIN_EXP	7
$ < sigma	7
$ > numberOfElements	7
d2FdYdZ[$].length != yLen	7
$[mant.length] != 0	7
$.exp > 0	7
$.exp > 1	7
$.length != w.length	7
FastMath.abs(sumExpected - $) > 10E-6	7
Math.abs($ - lJI) > maxDelta	7
$[np - 4] > b1	7
100 * $ < b2	7
$ == -18	7
$ * $ < 1.0	7
$ < minG	7
FastMath.sqrt(FastMath.abs($ - meanX * meanX)) < accuracy	7
$ < striped.length	7
($.mant[mant.length-$.exp]&1) != 0	7
$.compare(contracted, best) < 0	7
fpdecimal.charAt($) > '9'	7
$ == yArray.length	7
fpexp.charAt($) == '-'	7
fpdecimal.charAt($) <= '9'	7
Math.abs(secondary[$]) <= max	7
$ >= mant.length	7
$ == mant.length	7
$ > 746	7
$ == 709	7
countEigenValues($, index, n) >= n	7
countEigenValues($, index, n) >= 1	7
FastMath.abs($ - previousEventTime) <= convergence	7
$ % n == 0	7
$.sign == 1	7
a.mant[$.mant.length-1] != 0	7
d2FdXdY[i][$].length != zLen	7
$ != d3FdXdYdZ.length	7
$ >= size	7
$[$.length-1] > 100	7
$[$.length-1] > 1000	7
$ > 0.99	7
MathUtils.compareTo(tableau.getEntry(0, $), minValue, epsilon) < 0	7
FastMath.abs($) < accuracy	7
$ >= maxIter	7
$ > size	7
FastMath.floor($) == z2	7
MathUtils.compareTo(tableau.getEntry(0, i), $, epsilon) < 0	7
dFdY[i][$].length != zLen	7
FastMath.sqrt(FastMath.abs(meanXSquared - $ * $)) < accuracy	7
$!=0.0	7
f[$][j].length != zLen	7
$ < 128	7
$ <= nvars	7
100 * Math.max(b1, $) < b2	7
A[$][$] < 0	6
sigma * Math.max(Math.abs(pcCol[$]), sqrtDiagC[$]) > stopTolX	6
(instant ^ $) < 0	6
$ instanceof AbstractRealMatrix	6
$.right != null	6
FastMath.signum(y0) + FastMath.signum($) == 0.0	6
FastMath.signum(y1) + FastMath.signum($) == 0.0	6
$ >= end	6
$ > -Precision.SAFE_MIN	6
$ > rdwarf	6
fa * $ >= 0.0	6
$.getIterations() == 2	6
$ > next	6
$.getKey() > max	6
$[k + 1] < 0	6
this.vorder[$] != i	6
$ < to	6
work[$] > value	6
$[i] > -1	6
$ == col	6
$ == DstNormalization.ORTHOGONAL_DST_I	6
$ > fHi	6
$ < cgnorm	6
(($ >> j) & 1) == 1	6
$.getControlMatrix() == null	6
z[$] > 0	6
$ instanceof JacobiKey	6
(ll & $) == ll	6
($ % 1. / (ccov1 + ccovmu + negccov) / dimension / 10.) < 1	6
$ <= ninv	6
$.cut != null	6
$ != d	6
$.length != target.length	6
$.getNorm() < 1.0e-10	6
$ > -24	6
$ == 2d	6
$.compareTo(this.element) < 0	6
$.length == ot.components.length	6
$[index] > previous	6
$ instanceof Vector1D	6
Math.abs(r[$]) * work_sing[row] < temp	6
$ * MACH_PREC >= 0.1	6
$.length < ot.encoding.length	6
$.getRowDimension() > 0	6
$.getReal() > threshold	6
nextY * $ <= 0	6
$[0] == 0x0L	6
$.element.compareTo(element) > 0	6
$ instanceof Serializable	6
$.getAttribute() == null	6
($ - xA) <= xTol	6
$[i] > 1.0	6
$[0] * $[1] < 0	6
work_sing[$] < temp	6
((SubPlane) attribute.getPlusOutside()).getRemainingRegion().checkPoint($) == Location.INSIDE	6
x[$] == null	6
$ * Math.max(Math.abs(pcCol[i]), sqrtDiagC[i]) > stopTolX	6
$.getKey() <= x	6
$ > x3max	6
stepStart + $ <= t	6
ltI[$] <= absolutePositivityThreshold	6
$ + stepSize >= t	6
$ > agiant	6
$ < -277	6
$ != previous	6
$ < x0	6
$.getReal() < -threshold	6
$ > -127	6
$ < xB	6
$ < fHi	6
$ >= b	6
variablesToInclude[$] > -1	6
$[i].getFreeParameters() != parameters	6
$ instanceof PopulationSize	6
FastMath.abs($ - 1d) > 1e-8	6
Math.abs(m.getEntry($, c)) > epsilon	6
$.length == 2	6
FastMath.abs($) > Precision.EPSILON	6
$ instanceof AbstractSimplex	6
$.getKey() < min	6
$ >= Wmax	6
$ instanceof Composite	6
$ instanceof Decimal64	6
FastMath.abs( $ ) > Precision.SAFE_MIN	6
Math.abs($[pos]) * work_sing[row] < temp	6
$.length < extend	6
sigma * $[i] > stopTolUpX	6
i - $ + 1 > 0	6
$.getInitialErrorCovariance() == null	6
sigma * Math.max(Math.abs(pcCol[i]), $[i]) > stopTolX	6
FastMath.abs($) <= SHORTCUT	6
$ == lastTime	6
FastMath.abs(s - $) > epsa	6
$ < 0.	6
($ & -$) == n	6
$ <= cgnorm	6
((SubPlane) attribute.getPlusInside()).getRemainingRegion().checkPoint($) == Location.INSIDE	6
(m^$) >= 0	6
$ instanceof Pair	6
getBit(vIndex, $) != 0	6
($^s) >= 0	6
FastMath.abs($) < 1.0e-20	6
$[node] >= 0	6
$ == 1d	6
cumulativeProbability($ - dx) == px	6
$ != node.parent.right	6
$.element.compareTo(reference) < 0	6
$ instanceof Vector2D	6
$.length != probabilities.length	6
$ == '+'	6
sigma * Math.max(Math.abs($[i]), sqrtDiagC[i]) > stopTolX	6
$ == Side.PLUS	6
$ * fx < 0	6
$ instanceof ComparableSegment	6
$[in] > 0.0	6
$.length != localArray.length	6
$ < ot.offset	6
(iterations % 1. / ($ + ccovmu + negccov) / dimension / 10.) < 1	6
$ + 1 < m	6
$ + 1 < p	6
$.cachedPivots != null	6
$.getColumnDimension() > 0	6
$ < wMiddle	6
$[i].getOrder() != order	6
$[5] <= 0	6
$ != node.parent.left	6
$[i].length == 0	6
e[$ + 1] < 0	6
$ == ExpansionMode.MULTIPLICATIVE	6
lRow * $ >= Integer.MAX_VALUE	6
$.getPrimary() != ode	6
$ > 276	6
$ * fmin > 0	6
$ - j + 1 > 0	6
$ == Short.MIN_VALUE	6
$ > 0.25	6
Math.abs(m.getEntry(r, $)) > epsilon	6
$ < rslLen	6
$ < '0'	6
checkPoint(low, $) == Location.INSIDE	6
$ < 2d	6
cumulativeProbability($) < px	6
1 / $ > 0.0	6
$ >= nvars	6
((SubPlane) $.getPlusOutside()).getRemainingRegion().checkPoint(point2D) == Location.INSIDE	6
$ == Byte.MIN_VALUE	6
acond * $ >= 0.1	6
$.getInitialStateEstimate() == null	6
$ > lower	6
$.length + 1 != nvars	6
$[i] > 0	6
$ == to	6
$ == pivot	6
$.getRowDimension() != n	6
$ < 1024	6
$[1] != 1	6
$ < Precision.EPSILON	6
s[$] < 0	6
$.length != nvars	6
Math.abs(r[pos]) * $[row] < temp	6
$ < selectedDistance	6
Math.abs(r[pos]) * work_sing[$] < temp	6
$.length > 2	6
$ <= ninvhalf	6
d[$] > 0.0	6
fm * $ > 0	6
$ >= x3max	6
FastMath.abs($) > 1.0e-3	6
FastMath.abs($) > tol	6
($ = getBase()) != null	6
$ != 0d	6
$ < start	6
$.getReal() >= 0	6
t[$].getOrder() != order	6
$.length != len	6
((i >> $) & 1) == 1	6
FastMath.signum(y2) + FastMath.signum($) == 0.0	6
$ * fb >= 0.0	6
$ - j + 1 < 0	6
x[$] > 1.0	6
$ != geoMean	6
$ >= 10.0	6
x[$].length == 0	6
$[i] > value	6
$ < rdwarf	6
$[0][0] == null	6
$ != 1d	6
$[2] <= 0	6
$ <= msb	6
((SubPlane) $.getPlusInside()).getRemainingRegion().checkPoint(point2D) == Location.INSIDE	6
checkPoint(high, $) == Location.INSIDE	6
$ > -53	6
$ < 1.0e-10	6
$ <= epsx	6
$ > j	6
Math.abs($.getEntry(r, c)) > epsilon	6
historyWorst-$ < stopTolHistFun	6
y0 * $ > 0	6
i - $ + 1 < 0	6
$[col] < temp	6
(xB - $) <= xTol	6
$ <= -LOG_MAX_VALUE	6
$ instanceof Target	6
$ instanceof BracketedUnivariateSolver<?>	6
pivotsHeap[$] >= 0	6
$-historyBest < stopTolHistFun	6
$ <= lower	6
FastMath.abs($) <= tol	6
$.get(0).getStart() == null	6
$[index] < previous	6
$ > 2097	6
$.getReal() < 0	6
sigma * sqrtDiagC[$] > stopTolUpX	6
$ < mu	6
($ & mask) != ll	6
$ == Side.MINUS	6
$.attribute != null	6
stepStart + $ >= t	6
($ & mask) == ll	6
$ < -0.5	6
$ != b.length	6
$ < FastMath.PI	6
$ > x1max	6
$.length > ot.encoding.length	6
checkedCumulativeProbability($) >= p	6
$ < f	6
$[index] >= previous	6
array[$] < min	6
FastMath.abs($) < convergence	6
$[k][k] < 0	6
$ > _b	6
$.element == element	6
(iterations % 1. / (ccov1 + $ + negccov) / dimension / 10.) < 1	6
this.vorder[$] == i	6
++$ < len	6
$ + stepSize <= t	6
$ >= LOG_MAX_VALUE	6
(iterations % 1. / (ccov1 + ccovmu + negccov) / $ / 10.) < 1	6
$.length != 6	6
$ * y1 > 0	6
$.compareTo(BigFraction.ONE_HALF) == 1	6
$ * lCol >= Integer.MAX_VALUE	6
$ instanceof OrderedTuple	6
$ < -2098	6
(iterations % 1. / (ccov1 + ccovmu + $) / dimension / 10.) < 1	6
max($)/min($) > 1e7	6
$[1] * $[2] < 0	6
t[$].getFreeParameters() != parameters	6
FastMath.signum($) + FastMath.signum(ym) == 0.0	6
$ != dimension	6
$ > x2	6
$ instanceof SimpleBounds	6
$[0] != 1	6
$ instanceof Sigma	6
$ > 30	6
$.parent == null	6
(ll & $) != ll	6
f1 * $ < 0	6
$ != actual	6
$ <= 2d	6
$ >= -1d	6
cumulativeProbability(x - $) == px	6
$.left != null	6
$.length > nvars	6
$[i] <= absolutePositivityThreshold	6
$ instanceof AbstractListChromosome	6
$ != rawLoop.length	6
$ > 0d	6
$[k] <= 0	6
x[$] < 0	6
1 - $ <= d	6
$ < largest	6
singularValues[$] <= 0	6
$.countFieldsToPrint(period, 1, locale) > 0	6
$ <= costR	6
FastMath.abs($ - t) > epsa	6
inputSigma[$] < 0	6
$[0] == 0	6
getBit($, k) != 0	6
$ > ot.offset	6
array[$] > max	6
$[index] <= previous	6
$ instanceof GoalType	6
$ < originalCost	6
$ * yA <= 0	6
$.element.compareTo(reference) > 0	6
FastMath.abs($) < tol	6
components[$] < 0	6
$-- == 0	6
$ * sqrtDiagC[i] > stopTolUpX	6
node.element.compareTo($) < 0	6
$ == l	6
$.sign >= 0	6
$.polynomials == null	6
$ == StepNormalizerMode.MULTIPLES	6
$ > xA	6
$ == AllowedSolution.ANY_SIDE	6
FastMath.abs(e[$]) > maxAbsoluteValue	6
$ < upper	6
$ <= 1d	6
$ > 1.0e-10	6
FastMath.abs($.getReal()) <= threshold	6
$ / c2 < 0.0	5
instant - $ >= iCutover	5
ltI[$] < absolutePositivityThreshold	5
$ instanceof Comparable<?>	5
$ != neighbor	5
FastMath.abs($) < CUTOFF_THRESHOLD	5
$[i] >= r	5
$ < subtrahendRem	5
$ > otherValue	5
countSum1 * $ == 0	5
$ / c3 < 0.0	5
$ == 30	5
c2 / $ < 0.0	5
Precision.compareTo(imagEigenvalues[i], 0.0, $) > 0	5
visited.get($) != null	5
pa.signum() * $.signum() <= 0	5
chromosomes.size() + $.size() > populationLimit	5
$[m][m - 1] != 0.0	5
c1 / $ < 0.0	5
$ != PointStatus.PART_OF_CLUSTER	5
$ * pc <= 0	5
$ > 1.0d	5
$.nextDouble() < ratio	5
$[i] < absolutePositivityThreshold	5
$ == 10	5
Precision.compareTo(imagEigenvalues[i], 0.0, $) < 0	5
$ instanceof Calendar	5
$ + iGapDuration < iCutover	5
$ == 's'	5
p.value($) == 0.0	5
$ < otherValue	5
$ % 2 == 1	5
$.signum() * pc.signum() <= 0	5
$.size() + chromosomeColl.size() > populationLimit	5
($ ^ offset) >= 0	5
$[i] == ch	5
$ <= minY	5
instant + $ < iCutover	5
$.y < shift.x	5
FastMath.log($) >= maxLogY	5
$ >= Precision.SAFE_MIN	5
FastMath.abs($ - 1.0) < epsilon	5
$.getZone() != null	5
pa * $ <= 0	5
$.getNumeratorAsInt() != 0	5
$ * countSum2 == 0	5
$.size() >= populationLimit	5
householderVectors[$][$ - 1] != 0.0	5
$ >= SECONDS_MILLIS	5
$[i] < min	5
$ < transitions.length	5
$ - iGapDuration >= iCutover	5
$ < idx	5
$ < dim	5
dx2[$] >= r	5
$ instanceof Date	5
$ > end	5
$ > data.length	5
$ instanceof InitializationCompletedMarkerException	5
$.get(point) != null	5
$[1] == null	5
dstPos + $ == append	4
x[$] >= 0	4
Math.abs($ - previousEventTime) <= convergence	4
ga * $ > 0	4
$ < -1e-6	4
$ * gb > 0	4
$ > 1e-6	4
orders[$] > 0	4
$ <= TWO_EPS	4
(strLen = $.length()) == 0	4
$ == 'F'	4
$[i] != null	4
newCache[p][$] == null	4
$ + 1 < length	4
$ < 1000	4
$ instanceof byte[]	4
(base = $) != null	4
(instant ^ $) >= 0	4
$ < -mu	4
$ < stirlingS2.length	4
$ != end	4
$ instanceof boolean[]	4
($ = iBase) != null	4
$ instanceof char[]	4
$ <= c4	4
$ <= c1	4
$ <= c3	4
$ <= c2	4
Precision.compareTo(imagEigenvalues[$], 0.0, EPSILON) < 0	4
covMatEigenvalues[$] < 0	4
Double.doubleToLongBits($[0]) < 0	4
$ == NONE	4
$ < csLast	4
($ = str.length()) == 0	4
Precision.compareTo($[i], 0.0, EPSILON) < 0	4
Precision.compareTo(imagEigenvalues[$], 0.0, EPSILON) > 0	4
$ < second	4
$ instanceof short[]	4
$ < otherMillis	4
$>0	4
cache[$].length > order	4
$++ < n	4
$ < subtrahendInstant	4
newCache[$][o] == null	4
$.getOffsetInteger() != null	4
$ != compiler.order	4
$ instanceof NaturalRanking	4
$ == 'f'	4
$ instanceof int[]	4
$ >= 'a'	4
Precision.compareTo($[i], 0.0, EPSILON) > 0	4
$[parameters].length > order	4
$ > order	4
$ <= 'z'	4
$[xOffset] >= 0	4
($ ^ sum) < 0	4
$ == RESET_STATE	4
$[j] == ch	4
++$ > MAX_ITERATIONS	4
$ != compiler.parameters	4
$ <= instant	4
$ == RESET_DERIVATIVES	4
$[k] > 0	4
(val1 ^ $) < 0	4
searchChars[$] == ch	4
$.isSupported() == false	4
$ != Integer.MIN_VALUE	4
$ == value	4
$.size() <= 0	4
$ <= 'Z'	4
$ >= 'A'	4
$ + i == append	4
$.getFinalState() != null	4
$ == 'E'	4
$.length > parameters	4
$[p][o] == null	4
$ instanceof long[]	4
$[j] > max	4
$[0].length > x.length	4
$ instanceof float[]	4
$++ % 2 != 0	4
get($) != value	3
$ >= maxEvaluations	3
$ != numCols	3
Math.abs($ - logLikelihood) > threshold	3
$[i] <= t	3
(iterations % 1. / (ccov1 + $ + negccov) / dimension / 10.) < 1.	3
$.sign < 0	3
before.countFieldsToPrint($, 1, locale) > 0	3
$++ == max	3
$ < prevY	3
$!=null	3
$ > endIndex	3
$ instanceof SearchInterval	3
MathUtils.compareTo(tableau.getEntry($, col), 0, epsilon) >= 0	3
$ != r	3
$ == 'o'	3
MathUtils.compareTo(entry, 0, $) > 0	3
$[r] != r	3
$ <= -TWO_POWER_53	3
$ != inserted	3
$ >= 1373653	3
$ instanceof MaxIter	3
$ <= PAD_LIMIT	3
$ <= sum	3
$ < costR	3
$ < 16.0	3
$.getNode() == null	3
$ < secondLargest	3
$ < minDigits	3
MathUtils.compareTo(tableau.getEntry(i, col), 0, $) >= 0	3
1/$ > 0.0	3
$ >= TWO_POWER_53	3
sigma*(Math.max(Math.abs(pcCol[i]), $[i])) > stopTolX	3
$[ir][ir] <= small	3
max($) / min($) > 1e7	3
neighbor.distanceFrom($) <= eps	3
$ == originalZone	3
cache[parameters][$] != null	3
$ == il	3
$ > 59	3
$ == CharUtils.LF	3
$ instanceof FieldVector3D	3
searchList[$] == null	3
$[parameters][order] != null	3
$ instanceof CachedDateTimeZone	3
$*sqrtDiagC[i] > stopTolUpX	3
FastMath.abs($.getOffset(vertex.getLocation())) <= hyperplaneThickness	3
$.getReal() > 0.1	3
$.length < nCols	3
MathUtils.compareTo($.getEntry(0, i), 0, epsilon) > 0	3
$ <= 2.5	3
swap[$] != r	3
$ < sum	3
$ <= 8.0	3
FastMath.abs(e[$]) > threshold	3
$ < iNextInfo.iPeriodStart	3
singletons.get($) == null	3
(iterations % 1. / (ccov1 + ccovmu + $) / dimension / 10.) < 1.	3
$ < extremeT	3
Math.abs(previousLogLikelihood - $) > threshold	3
$ == 'O'	3
Math.abs($) > epsilon	3
$ >= 25326001	3
(thisNorm / $) * rNorm < dropThreshold	3
1/$ == 0	3
$ instanceof LinearConstraintSet	3
Math.abs($[i])>maxAbsoluteValue	3
MathUtils.compareTo(tableau.getEntry(0, $), 0, epsilon) > 0	3
$ == modType	3
FastMath.abs($[i])>maxAbsoluteValue	3
$ - historyBest < stopTolHistFun	3
$<0	3
$ == 'N'	3
$ > internalArray.length	3
k[i][$] != 0	3
sigma*(Math.max(Math.abs(pcCol[$]), sqrtDiagC[$])) > stopTolX	3
$ >= iCutoverMillis	3
cs.charAt($) != ' '	3
$ <= expandedCost	3
historyWorst - $ < stopTolHistFun	3
$.charAt(i) != ' '	3
$ instanceof ModelFunctionJacobian	3
FastMath.abs($[k]) <= threshold	3
sigma*$[i] > stopTolUpX	3
$ instanceof SparseFieldVector	3
$ != 2	3
MathUtils.compareTo($, 0, epsilon) > 0	3
$.getName().indexOf('$') == -1	3
(iterations % 1. / ($ + ccovmu + negccov) / dimension / 10.) < 1.	3
$ > 1000.0	3
MathUtils.compareTo(tableau.getEntry(i, $), 0, epsilon) >= 0	3
$.length != data.length	3
$ < smallest	3
$ <= iSkip	3
$ == line2	3
$[0].length < nCols	3
1/$ < 0.0	3
$.length < sampleSize	3
$ < RADIX	3
k[$][j] != 0	3
$ >= parameters	3
$ < 6.25	3
FastMath.abs($) < cutOff	3
FastMath.abs($[k]) > threshold	3
replacementList[$] == null	3
$ == bl	3
$ instanceof UnivariateObjectiveFunction	3
$ < Double.MIN_VALUE	3
c[$][$] <= small	3
$ == 'w'	3
$ >= 2047	3
$.distanceFrom(point) <= eps	3
$ <= 1.5	3
$ == 'e'	3
(iterations % 1. / (ccov1 + ccovmu + negccov) / $ / 10.) < 1.	3
$ instanceof EuclideanDoublePoint	3
after.countFieldsToPrint(period, 1, $) > 0	3
(thisNorm / lastNorm) * $ < dropThreshold	3
lTData[$][$] < absolutePositivityThreshold	3
($ % 1. / (ccov1 + ccovmu + negccov) / dimension / 10.) < 1.	3
$ instanceof FieldMatrix	3
$ < t	3
$.getN() <= 1	3
$ != start	3
$ > second	3
$ instanceof DerivativeStructure	3
updates[$] <= t	3
$==null	3
$*(Math.max(Math.abs(pcCol[i]), sqrtDiagC[i])) > stopTolX	3
$ instanceof BracketingStep	3
($ & 0x1) == 1	3
$ instanceof FieldMatrix == false	3
FastMath.abs(e[$]) <= threshold	3
$ == ADDITIVE_MODE	3
DateTimeZone.UTC.equals($.getZone()) == false	3
$.getSecond().getDimension() != dim	3
destination[$].length < columnsCount	3
sigma*(Math.max(Math.abs($[i]), sqrtDiagC[i])) > stopTolX	3
$ instanceof MaxEval	3
$ == SECONDS_MILLIS	3
$.getColumnDimension() != n	3
$[i].length < columnsCount	3
$.getReal() < 0.0	3
$ instanceof ObjectiveFunctionGradient	3
$.x == 0.0	3
($ / lastNorm) * rNorm < dropThreshold	3
$ instanceof ObjectiveFunction	3
$.get(i) == null	3
$>1e-6	3
