11612.0,1.0,1=0.353,0=0.647
11613.0,1.0,1=0.195,0=0.805
11614.0,1.0,1=0.280,0=0.720
11624.0,1.0,1=0.296,0=0.704
11632.0,1.0,1=0.333,0=0.667
11640.0,1.0,1=0.067,0=0.933
11650.0,1.0,1=0.691,0=0.309
11651.0,1.0,1=0.691,0=0.309
11654.0,1.0,1=0.968,0=0.032
11655.0,1.0,1=0.968,0=0.032
11662.0,1.0,1=0.295,0=0.705
11663.0,1.0,1=0.274,0=0.726
11664.0,1.0,1=0.968,0=0.032
11665.0,1.0,1=0.295,0=0.705
11666.0,1.0,1=0.274,0=0.726
11668.0,1.0,1=0.188,0=0.812
11671.0,1.0,1=0.916,0=0.084
11689.0,1.0,1=0.643,0=0.357
11690.0,1.0,1=0.830,0=0.170
11693.0,1.0,1=0.243,0=0.757
11695.0,1.0,1=0.525,0=0.475
11696.0,1.0,1=0.858,0=0.142
11703.0,1.0,1=0.234,0=0.766
11707.0,1.0,1=0.261,0=0.739
11708.0,1.0,1=0.322,0=0.678
11722.0,1.0,1=0.693,0=0.307
11723.0,1.0,1=0.693,0=0.307
11726.0,1.0,1=0.991,0=0.009
11727.0,1.0,1=0.972,0=0.028
11728.0,1.0,1=0.991,0=0.009
11729.0,1.0,1=0.970,0=0.030
11730.0,1.0,1=0.972,0=0.028
11731.0,1.0,1=0.970,0=0.030
11732.0,1.0,1=0.991,0=0.009
11733.0,1.0,1=0.972,0=0.028
11734.0,1.0,1=0.991,0=0.009
11735.0,1.0,1=0.976,0=0.024
11736.0,1.0,1=0.972,0=0.028
11737.0,1.0,1=0.976,0=0.024
11738.0,1.0,1=0.976,0=0.024
11739.0,1.0,1=0.972,0=0.028
11740.0,1.0,1=0.976,0=0.024
11741.0,1.0,1=0.991,0=0.009
11742.0,1.0,1=0.972,0=0.028
11743.0,1.0,1=0.991,0=0.009
11744.0,1.0,1=0.996,0=0.004
11745.0,1.0,1=0.972,0=0.028
11746.0,1.0,1=0.996,0=0.004
11747.0,1.0,1=0.996,0=0.004
11748.0,1.0,1=0.972,0=0.028
11749.0,1.0,1=0.996,0=0.004
11750.0,1.0,1=0.983,0=0.017
11751.0,1.0,1=0.972,0=0.028
11752.0,1.0,1=0.983,0=0.017
11755.0,1.0,1=0.284,0=0.716
11771.0,1.0,1=0.154,0=0.846
11774.0,1.0,1=0.024,0=0.976
11775.0,1.0,1=0.024,0=0.976
11785.0,1.0,1=0.137,0=0.863
11841.0,1.0,1=0.415,0=0.585
11842.0,1.0,1=0.415,0=0.585
11845.0,1.0,1=0.415,0=0.585
11846.0,1.0,1=0.415,0=0.585
11849.0,1.0,1=0.415,0=0.585
11850.0,1.0,1=0.415,0=0.585
11853.0,1.0,1=0.415,0=0.585
11854.0,1.0,1=0.415,0=0.585
11857.0,1.0,1=0.415,0=0.585
11858.0,1.0,1=0.415,0=0.585
11863.0,1.0,1=0.313,0=0.687
11864.0,1.0,1=0.490,0=0.510
11876.0,1.0,1=0.788,0=0.212
11893.0,1.0,1=0.433,0=0.567
11894.0,1.0,1=0.956,0=0.044
11898.0,1.0,1=0.333,0=0.667
11899.0,1.0,1=0.929,0=0.071
11903.0,1.0,1=0.151,0=0.849
11909.0,1.0,1=0.340,0=0.660
11916.0,1.0,1=0.365,0=0.635
11920.0,1.0,1=0.049,0=0.951
11922.0,1.0,1=0.316,0=0.684
11930.0,1.0,1=0.908,0=0.092
11933.0,1.0,1=0.321,0=0.679
11952.0,1.0,1=0.707,0=0.293
11953.0,1.0,1=0.910,0=0.090
11954.0,1.0,1=0.707,0=0.293
11955.0,1.0,1=0.863,0=0.137
11987.0,1.0,1=0.658,0=0.342
11988.0,1.0,1=0.658,0=0.342
11989.0,1.0,1=0.658,0=0.342
11992.0,1.0,1=0.548,0=0.452
11993.0,1.0,1=0.548,0=0.452
11995.0,1.0,1=0.125,0=0.875
11996.0,1.0,1=0.398,0=0.602
11998.0,1.0,1=0.246,0=0.754
11999.0,1.0,1=0.410,0=0.590
12015.0,1.0,1=0.881,0=0.119
12016.0,1.0,1=0.881,0=0.119
12017.0,1.0,1=0.881,0=0.119
12018.0,1.0,1=0.881,0=0.119
12039.0,1.0,1=0.680,0=0.320
12040.0,1.0,1=0.680,0=0.320
12043.0,1.0,1=0.987,0=0.013
12044.0,1.0,1=0.976,0=0.024
12045.0,1.0,1=0.987,0=0.013
12046.0,1.0,1=0.989,0=0.011
12047.0,1.0,1=0.976,0=0.024
12048.0,1.0,1=0.989,0=0.011
12071.0,1.0,1=0.121,0=0.879
12072.0,1.0,1=0.171,0=0.829
12076.0,1.0,1=0.159,0=0.841
12133.0,1.0,1=0.060,0=0.940
12140.0,1.0,1=0.694,0=0.306
12141.0,1.0,1=0.694,0=0.306
12144.0,1.0,1=0.972,0=0.028
12145.0,1.0,1=0.979,0=0.021
12146.0,1.0,1=0.972,0=0.028
12197.0,1.0,1=0.152,0=0.848
12221.0,1.0,1=0.230,0=0.770
12232.0,1.0,1=0.691,0=0.309
12233.0,1.0,1=0.691,0=0.309
12236.0,1.0,1=0.990,0=0.010
12237.0,1.0,1=0.971,0=0.029
12238.0,1.0,1=0.990,0=0.010
12239.0,1.0,1=0.986,0=0.014
12240.0,1.0,1=0.971,0=0.029
12241.0,1.0,1=0.986,0=0.014
12242.0,1.0,1=0.990,0=0.010
12243.0,1.0,1=0.971,0=0.029
12244.0,1.0,1=0.990,0=0.010
12245.0,1.0,1=0.378,0=0.622
12246.0,1.0,1=0.378,0=0.622
12247.0,1.0,1=0.798,0=0.202
12248.0,1.0,1=0.660,0=0.340
12251.0,1.0,1=0.694,0=0.306
12252.0,1.0,1=0.694,0=0.306
12255.0,1.0,1=0.977,0=0.023
12256.0,1.0,1=0.979,0=0.021
12257.0,1.0,1=0.977,0=0.023
12260.0,1.0,1=0.265,0=0.735
12269.0,1.0,1=0.111,0=0.889
12270.0,1.0,1=0.084,0=0.916
12276.0,1.0,1=0.093,0=0.907
12277.0,1.0,1=0.114,0=0.886
12288.0,1.0,1=0.635,0=0.365
12289.0,1.0,1=0.286,0=0.714
12291.0,1.0,1=0.032,0=0.968
12292.0,1.0,1=0.020,0=0.980
12300.0,1.0,1=0.351,0=0.649
12301.0,1.0,1=0.351,0=0.649
12383.0,1.0,1=0.457,0=0.543
12393.0,1.0,1=0.321,0=0.679
12394.0,1.0,1=0.317,0=0.683
12395.0,1.0,1=0.268,0=0.732
12446.0,1.0,1=0.183,0=0.817
12447.0,1.0,1=0.234,0=0.766
12476.0,1.0,1=0.037,0=0.963
12479.0,1.0,1=0.372,0=0.628
12481.0,1.0,1=0.409,0=0.591
12483.0,1.0,1=0.372,0=0.628
12485.0,1.0,1=0.435,0=0.565
12492.0,1.0,1=0.250,0=0.750
12501.0,1.0,1=0.152,0=0.848
12506.0,1.0,1=0.875,0=0.125
12509.0,1.0,1=0.361,0=0.639
12510.0,1.0,1=0.284,0=0.716
12512.0,1.0,1=0.598,0=0.402
12513.0,1.0,1=0.883,0=0.117
12540.0,1.0,1=0.683,0=0.317
12541.0,1.0,1=0.683,0=0.317
12544.0,1.0,1=0.790,0=0.210
12545.0,1.0,1=0.376,0=0.624
12546.0,1.0,1=0.790,0=0.210
12547.0,1.0,1=0.261,0=0.739
12548.0,1.0,1=0.232,0=0.768
12549.0,1.0,1=0.119,0=0.881
12552.0,1.0,1=0.507,0=0.493
12553.0,1.0,1=0.981,0=0.019
12565.0,1.0,1=0.507,0=0.493
12566.0,1.0,1=0.964,0=0.036
12578.0,1.0,1=0.887,0=0.113
12579.0,1.0,1=0.764,0=0.236
12591.0,1.0,1=0.093,0=0.907
12600.0,1.0,1=0.141,0=0.859
12608.0,1.0,1=0.764,0=0.236
12609.0,1.0,1=0.966,0=0.034
12615.0,1.0,1=0.700,0=0.300
12616.0,1.0,1=0.923,0=0.077
12643.0,1.0,1=0.779,0=0.221
12644.0,1.0,1=0.976,0=0.024
12651.0,1.0,1=0.646,0=0.354
12652.0,1.0,1=0.909,0=0.091
12669.0,1.0,1=0.117,0=0.883
12700.0,1.0,1=0.166,0=0.834
12706.0,1.0,1=0.445,0=0.555
12707.0,1.0,1=0.090,0=0.910
12708.0,1.0,1=0.307,0=0.693
12709.0,1.0,1=0.339,0=0.661
12725.0,1.0,1=0.113,0=0.887
12726.0,1.0,1=0.087,0=0.913
12746.0,1.0,1=0.183,0=0.817
12757.0,1.0,1=0.067,0=0.933
12758.0,1.0,1=0.090,0=0.910
12771.0,1.0,1=0.180,0=0.820
12772.0,1.0,1=0.279,0=0.721
12777.0,1.0,1=0.586,0=0.414
12778.0,1.0,1=0.945,0=0.055
12799.0,1.0,1=0.180,0=0.820
12804.0,1.0,1=0.717,0=0.283
12805.0,1.0,1=0.981,0=0.019
12810.0,1.0,1=0.717,0=0.283
12811.0,1.0,1=0.969,0=0.031
12818.0,1.0,1=0.054,0=0.946
12819.0,1.0,1=0.046,0=0.954
12827.0,1.0,1=0.309,0=0.691
12842.0,1.0,1=0.258,0=0.742
12851.0,1.0,1=0.274,0=0.726
12852.0,1.0,1=0.403,0=0.597
12879.0,1.0,1=0.294,0=0.706
12880.0,1.0,1=0.123,0=0.877
12897.0,1.0,1=0.224,0=0.776
12898.0,1.0,1=0.079,0=0.921
12899.0,1.0,1=0.309,0=0.691
12904.0,1.0,1=0.401,0=0.599
12907.0,1.0,1=0.252,0=0.748
12926.0,1.0,1=0.165,0=0.835
12985.0,1.0,1=0.291,0=0.709
13010.0,1.0,1=0.635,0=0.365
13011.0,1.0,1=0.934,0=0.066
13020.0,1.0,1=0.257,0=0.743
13021.0,1.0,1=0.127,0=0.873
13022.0,1.0,1=0.096,0=0.904
13023.0,1.0,1=0.182,0=0.818
13026.0,1.0,1=0.115,0=0.885
13027.0,1.0,1=0.366,0=0.634
13030.0,1.0,1=0.082,0=0.918
13031.0,1.0,1=0.113,0=0.887
13046.0,1.0,1=0.675,0=0.325
13047.0,1.0,1=0.945,0=0.055
13080.0,1.0,1=0.219,0=0.781
13081.0,1.0,1=0.136,0=0.864
13086.0,1.0,1=0.170,0=0.830
13108.0,1.0,1=0.802,0=0.198
13109.0,1.0,1=0.980,0=0.020
13124.0,1.0,1=0.208,0=0.792
13125.0,1.0,1=0.049,0=0.951
13140.0,1.0,1=0.397,0=0.603
13145.0,1.0,1=0.264,0=0.736
13146.0,1.0,1=0.550,0=0.450
13150.0,1.0,1=0.153,0=0.847
13152.0,1.0,1=0.357,0=0.643
13163.0,1.0,1=0.307,0=0.693
13167.0,1.0,1=0.166,0=0.834
13171.0,1.0,1=0.190,0=0.810
13184.0,1.0,1=0.432,0=0.568
13185.0,1.0,1=0.197,0=0.803
13188.0,1.0,1=0.289,0=0.711
13189.0,1.0,1=0.185,0=0.815
13192.0,1.0,1=0.162,0=0.838
13193.0,1.0,1=0.171,0=0.829
13199.0,1.0,1=0.528,0=0.472
13200.0,1.0,1=0.317,0=0.683
13216.0,1.0,1=0.274,0=0.726
13217.0,1.0,1=0.403,0=0.597
13229.0,1.0,1=0.154,0=0.846
13246.0,1.0,1=0.211,0=0.789
13266.0,1.0,1=0.198,0=0.802
13300.0,1.0,1=0.196,0=0.804
13317.0,1.0,1=0.247,0=0.753
13355.0,1.0,1=0.206,0=0.794
13404.0,1.0,1=0.247,0=0.753
13442.0,1.0,1=0.206,0=0.794
13487.0,1.0,1=0.134,0=0.866
13494.0,1.0,1=0.302,0=0.698
13514.0,1.0,1=0.680,0=0.320
13515.0,1.0,1=0.680,0=0.320
13518.0,1.0,1=0.990,0=0.010
13519.0,1.0,1=0.976,0=0.024
13520.0,1.0,1=0.990,0=0.010
13521.0,1.0,1=0.992,0=0.008
13522.0,1.0,1=0.976,0=0.024
13523.0,1.0,1=0.992,0=0.008
13524.0,1.0,1=0.994,0=0.006
13525.0,1.0,1=0.976,0=0.024
13526.0,1.0,1=0.994,0=0.006
13529.0,1.0,1=0.204,0=0.796
13532.0,1.0,1=0.213,0=0.787
13538.0,1.0,1=0.883,0=0.117
13565.0,1.0,1=0.688,0=0.312
13566.0,1.0,1=0.688,0=0.312
13572.0,1.0,1=0.317,0=0.683
13607.0,1.0,1=0.065,0=0.935
13615.0,1.0,1=0.261,0=0.739
13616.0,1.0,1=0.071,0=0.929
13617.0,1.0,1=0.188,0=0.812
13623.0,1.0,1=0.147,0=0.853
13657.0,1.0,1=0.149,0=0.851
13663.0,1.0,1=0.262,0=0.738
13664.0,1.0,1=0.091,0=0.909
13665.0,1.0,1=0.175,0=0.825
13669.0,1.0,1=0.149,0=0.851
13692.0,1.0,1=0.282,0=0.718
13695.0,1.0,1=0.138,0=0.862
13696.0,1.0,1=0.128,0=0.872
13699.0,1.0,1=0.136,0=0.864
13700.0,1.0,1=0.170,0=0.830
13703.0,1.0,1=0.041,0=0.959
13706.0,1.0,1=0.080,0=0.920
13711.0,1.0,1=0.638,0=0.362
13716.0,1.0,1=0.237,0=0.763
13732.0,1.0,1=0.273,0=0.727
13733.0,1.0,1=0.106,0=0.894
13734.0,1.0,1=0.168,0=0.832
13735.0,1.0,1=0.273,0=0.727
13823.0,1.0,1=0.168,0=0.832
13824.0,1.0,1=0.273,0=0.727
13912.0,1.0,1=0.273,0=0.727
13913.0,1.0,1=0.106,0=0.894
13914.0,1.0,1=0.168,0=0.832
13915.0,1.0,1=0.273,0=0.727
14003.0,1.0,1=0.168,0=0.832
14004.0,1.0,1=0.273,0=0.727
14095.0,1.0,1=0.268,0=0.732
14099.0,1.0,1=0.139,0=0.861
14109.0,1.0,1=0.526,0=0.474
14110.0,1.0,1=0.855,0=0.145
14117.0,1.0,1=0.191,0=0.809
14121.0,1.0,1=0.341,0=0.659
14122.0,1.0,1=0.362,0=0.638
14127.0,1.0,1=0.171,0=0.829
14128.0,1.0,1=0.562,0=0.438
14129.0,1.0,1=0.984,0=0.016
14134.0,1.0,1=0.562,0=0.438
14135.0,1.0,1=0.970,0=0.030
14143.0,1.0,1=0.073,0=0.927
14177.0,1.0,1=0.895,0=0.105
14178.0,1.0,1=0.989,0=0.011
14183.0,1.0,1=0.770,0=0.230
14184.0,1.0,1=0.974,0=0.026
14196.0,1.0,1=0.756,0=0.244
14197.0,1.0,1=0.987,0=0.013
14212.0,1.0,1=0.756,0=0.244
14213.0,1.0,1=0.976,0=0.024
14236.0,1.0,1=0.184,0=0.816
14292.0,1.0,1=0.752,0=0.248
14296.0,1.0,1=0.693,0=0.307
14297.0,1.0,1=0.693,0=0.307
14300.0,1.0,1=0.890,0=0.110
14301.0,1.0,1=0.654,0=0.346
14309.0,1.0,1=0.303,0=0.697
14313.0,1.0,1=0.077,0=0.923
14330.0,1.0,1=0.110,0=0.890
14331.0,1.0,1=0.935,0=0.065
14348.0,1.0,1=0.185,0=0.815
14374.0,1.0,1=0.312,0=0.688
14382.0,1.0,1=0.839,0=0.161
14385.0,1.0,1=0.400,0=0.600
14388.0,1.0,1=0.093,0=0.907
14406.0,1.0,1=0.131,0=0.869
14407.0,1.0,1=0.067,0=0.933
14408.0,1.0,1=0.703,0=0.297
14409.0,1.0,1=0.125,0=0.875
14443.0,1.0,1=0.750,0=0.250
14444.0,1.0,1=0.730,0=0.270
14447.0,1.0,1=0.822,0=0.178
14450.0,1.0,1=0.078,0=0.922
14451.0,1.0,1=0.317,0=0.683
14453.0,1.0,1=0.317,0=0.683
14477.0,1.0,1=0.390,0=0.610
14489.0,1.0,1=0.233,0=0.767
14510.0,1.0,1=0.681,0=0.319
14511.0,1.0,1=0.681,0=0.319
14514.0,1.0,1=0.982,0=0.018
14515.0,1.0,1=0.978,0=0.022
14516.0,1.0,1=0.982,0=0.018
14517.0,1.0,1=0.995,0=0.005
14518.0,1.0,1=0.978,0=0.022
14519.0,1.0,1=0.995,0=0.005
14520.0,1.0,1=0.988,0=0.012
14521.0,1.0,1=0.978,0=0.022
14522.0,1.0,1=0.988,0=0.012
14523.0,1.0,1=0.988,0=0.012
14524.0,1.0,1=0.978,0=0.022
14525.0,1.0,1=0.988,0=0.012
14526.0,1.0,1=0.994,0=0.006
14527.0,1.0,1=0.978,0=0.022
14528.0,1.0,1=0.994,0=0.006
14529.0,1.0,1=0.994,0=0.006
14530.0,1.0,1=0.978,0=0.022
14531.0,1.0,1=0.994,0=0.006
14532.0,1.0,1=0.994,0=0.006
14533.0,1.0,1=0.978,0=0.022
14534.0,1.0,1=0.994,0=0.006
14535.0,1.0,1=0.994,0=0.006
14536.0,1.0,1=0.978,0=0.022
14537.0,1.0,1=0.994,0=0.006
14538.0,1.0,1=0.994,0=0.006
14539.0,1.0,1=0.978,0=0.022
14540.0,1.0,1=0.994,0=0.006
14541.0,1.0,1=0.994,0=0.006
14542.0,1.0,1=0.978,0=0.022
14543.0,1.0,1=0.994,0=0.006
14544.0,1.0,1=0.993,0=0.007
14545.0,1.0,1=0.978,0=0.022
14546.0,1.0,1=0.993,0=0.007
14547.0,1.0,1=0.994,0=0.006
14548.0,1.0,1=0.978,0=0.022
14549.0,1.0,1=0.994,0=0.006
14550.0,1.0,1=0.988,0=0.012
14551.0,1.0,1=0.978,0=0.022
14552.0,1.0,1=0.988,0=0.012
14553.0,1.0,1=0.994,0=0.006
14554.0,1.0,1=0.978,0=0.022
14555.0,1.0,1=0.994,0=0.006
14556.0,1.0,1=0.994,0=0.006
14557.0,1.0,1=0.978,0=0.022
14558.0,1.0,1=0.994,0=0.006
14559.0,1.0,1=0.988,0=0.012
14560.0,1.0,1=0.978,0=0.022
14561.0,1.0,1=0.988,0=0.012
14562.0,1.0,1=0.985,0=0.015
14563.0,1.0,1=0.978,0=0.022
14564.0,1.0,1=0.985,0=0.015
14565.0,1.0,1=0.989,0=0.011
14566.0,1.0,1=0.978,0=0.022
14567.0,1.0,1=0.989,0=0.011
14568.0,1.0,1=0.990,0=0.010
14569.0,1.0,1=0.978,0=0.022
14570.0,1.0,1=0.990,0=0.010
14571.0,1.0,1=0.990,0=0.010
14572.0,1.0,1=0.978,0=0.022
14573.0,1.0,1=0.990,0=0.010
14574.0,1.0,1=0.937,0=0.063
14575.0,1.0,1=0.978,0=0.022
14576.0,1.0,1=0.937,0=0.063
14577.0,1.0,1=0.937,0=0.063
14578.0,1.0,1=0.978,0=0.022
14579.0,1.0,1=0.937,0=0.063
14580.0,1.0,1=0.990,0=0.010
14581.0,1.0,1=0.978,0=0.022
14582.0,1.0,1=0.990,0=0.010
14583.0,1.0,1=0.988,0=0.012
14584.0,1.0,1=0.978,0=0.022
14585.0,1.0,1=0.988,0=0.012
14586.0,1.0,1=0.991,0=0.009
14587.0,1.0,1=0.978,0=0.022
14588.0,1.0,1=0.991,0=0.009
14589.0,1.0,1=0.990,0=0.010
14590.0,1.0,1=0.978,0=0.022
14591.0,1.0,1=0.990,0=0.010
14592.0,1.0,1=0.990,0=0.010
14593.0,1.0,1=0.978,0=0.022
14594.0,1.0,1=0.990,0=0.010
14595.0,1.0,1=0.988,0=0.012
14596.0,1.0,1=0.978,0=0.022
14597.0,1.0,1=0.988,0=0.012
14598.0,1.0,1=0.991,0=0.009
14599.0,1.0,1=0.978,0=0.022
14600.0,1.0,1=0.991,0=0.009
14601.0,1.0,1=0.990,0=0.010
14602.0,1.0,1=0.978,0=0.022
14603.0,1.0,1=0.990,0=0.010
14604.0,1.0,1=0.988,0=0.012
14605.0,1.0,1=0.978,0=0.022
14606.0,1.0,1=0.988,0=0.012
14607.0,1.0,1=0.990,0=0.010
14608.0,1.0,1=0.978,0=0.022
14609.0,1.0,1=0.990,0=0.010
14610.0,1.0,1=0.988,0=0.012
14611.0,1.0,1=0.978,0=0.022
14612.0,1.0,1=0.988,0=0.012
14613.0,1.0,1=0.988,0=0.012
14614.0,1.0,1=0.978,0=0.022
14615.0,1.0,1=0.988,0=0.012
14616.0,1.0,1=0.990,0=0.010
14617.0,1.0,1=0.978,0=0.022
14618.0,1.0,1=0.990,0=0.010
14619.0,1.0,1=0.988,0=0.012
14620.0,1.0,1=0.978,0=0.022
14621.0,1.0,1=0.988,0=0.012
14622.0,1.0,1=0.991,0=0.009
14623.0,1.0,1=0.978,0=0.022
14624.0,1.0,1=0.991,0=0.009
14625.0,1.0,1=0.990,0=0.010
14626.0,1.0,1=0.978,0=0.022
14627.0,1.0,1=0.990,0=0.010
14628.0,1.0,1=0.968,0=0.032
14629.0,1.0,1=0.978,0=0.022
14630.0,1.0,1=0.968,0=0.032
14631.0,1.0,1=0.967,0=0.033
14632.0,1.0,1=0.978,0=0.022
14633.0,1.0,1=0.967,0=0.033
14634.0,1.0,1=0.968,0=0.032
14635.0,1.0,1=0.978,0=0.022
14636.0,1.0,1=0.968,0=0.032
14637.0,1.0,1=0.966,0=0.034
14638.0,1.0,1=0.978,0=0.022
14639.0,1.0,1=0.966,0=0.034
14640.0,1.0,1=0.968,0=0.032
14641.0,1.0,1=0.978,0=0.022
14642.0,1.0,1=0.968,0=0.032
14643.0,1.0,1=0.967,0=0.033
14644.0,1.0,1=0.978,0=0.022
14645.0,1.0,1=0.967,0=0.033
14646.0,1.0,1=0.968,0=0.032
14647.0,1.0,1=0.978,0=0.022
14648.0,1.0,1=0.968,0=0.032
14649.0,1.0,1=0.966,0=0.034
14650.0,1.0,1=0.978,0=0.022
14651.0,1.0,1=0.966,0=0.034
14652.0,1.0,1=0.898,0=0.102
14653.0,1.0,1=0.978,0=0.022
14654.0,1.0,1=0.898,0=0.102
14655.0,1.0,1=0.973,0=0.027
14656.0,1.0,1=0.978,0=0.022
14657.0,1.0,1=0.973,0=0.027
14658.0,1.0,1=0.988,0=0.012
14659.0,1.0,1=0.978,0=0.022
14660.0,1.0,1=0.988,0=0.012
14661.0,1.0,1=0.990,0=0.010
14662.0,1.0,1=0.978,0=0.022
14663.0,1.0,1=0.990,0=0.010
14664.0,1.0,1=0.987,0=0.013
14665.0,1.0,1=0.978,0=0.022
14666.0,1.0,1=0.987,0=0.013
14670.0,1.0,1=0.991,0=0.009
14671.0,1.0,1=0.339,0=0.661
14672.0,1.0,1=0.978,0=0.022
14673.0,1.0,1=0.991,0=0.009
14674.0,1.0,1=0.339,0=0.661
14675.0,1.0,1=0.993,0=0.007
14676.0,1.0,1=0.978,0=0.022
14677.0,1.0,1=0.993,0=0.007
14681.0,1.0,1=0.204,0=0.796
14684.0,1.0,1=0.213,0=0.787
14687.0,1.0,1=0.691,0=0.309
14688.0,1.0,1=0.691,0=0.309
14691.0,1.0,1=0.995,0=0.005
14692.0,1.0,1=0.974,0=0.026
14693.0,1.0,1=0.995,0=0.005
14694.0,1.0,1=0.971,0=0.029
14695.0,1.0,1=0.974,0=0.026
14696.0,1.0,1=0.971,0=0.029
14697.0,1.0,1=0.990,0=0.010
14698.0,1.0,1=0.974,0=0.026
14699.0,1.0,1=0.990,0=0.010
14700.0,1.0,1=0.992,0=0.008
14701.0,1.0,1=0.974,0=0.026
14702.0,1.0,1=0.992,0=0.008
14703.0,1.0,1=0.989,0=0.011
14704.0,1.0,1=0.974,0=0.026
14705.0,1.0,1=0.989,0=0.011
14706.0,1.0,1=0.976,0=0.024
14707.0,1.0,1=0.974,0=0.026
14708.0,1.0,1=0.976,0=0.024
14709.0,1.0,1=0.995,0=0.005
14710.0,1.0,1=0.974,0=0.026
14711.0,1.0,1=0.995,0=0.005
14712.0,1.0,1=0.991,0=0.009
14713.0,1.0,1=0.974,0=0.026
14714.0,1.0,1=0.991,0=0.009
14715.0,1.0,1=0.993,0=0.007
14716.0,1.0,1=0.974,0=0.026
14717.0,1.0,1=0.993,0=0.007
14719.0,1.0,1=0.514,0=0.486
14726.0,1.0,1=0.195,0=0.805
14734.0,1.0,1=0.409,0=0.591
14735.0,1.0,1=0.354,0=0.646
14736.0,1.0,1=0.409,0=0.591
14739.0,1.0,1=0.331,0=0.669
14740.0,1.0,1=0.285,0=0.715
14743.0,1.0,1=0.285,0=0.715
14744.0,1.0,1=0.331,0=0.669
14745.0,1.0,1=0.353,0=0.647
14748.0,1.0,1=0.331,0=0.669
14749.0,1.0,1=0.285,0=0.715
14752.0,1.0,1=0.331,0=0.669
14753.0,1.0,1=0.285,0=0.715
14756.0,1.0,1=0.331,0=0.669
14757.0,1.0,1=0.353,0=0.647
14790.0,1.0,1=0.120,0=0.880
14800.0,1.0,1=0.077,0=0.923
14820.0,1.0,1=0.221,0=0.779
14821.0,1.0,1=0.297,0=0.703
14830.0,1.0,1=0.175,0=0.825
14831.0,1.0,1=0.373,0=0.627
14840.0,1.0,1=0.222,0=0.778
14841.0,1.0,1=0.339,0=0.661
14852.0,1.0,1=0.253,0=0.747
14853.0,1.0,1=0.179,0=0.821
14854.0,1.0,1=0.166,0=0.834
14855.0,1.0,1=0.256,0=0.744
14868.0,1.0,1=0.359,0=0.641
14875.0,1.0,1=0.694,0=0.306
14876.0,1.0,1=0.694,0=0.306
14879.0,1.0,1=0.921,0=0.079
14880.0,1.0,1=0.979,0=0.021
14881.0,1.0,1=0.921,0=0.079
14897.0,1.0,1=0.486,0=0.514
14898.0,1.0,1=0.486,0=0.514
14903.0,1.0,1=0.637,0=0.363
14904.0,1.0,1=0.623,0=0.377
14909.0,1.0,1=0.584,0=0.416
14910.0,1.0,1=0.569,0=0.431
14911.0,1.0,1=0.841,0=0.159
14916.0,1.0,1=0.927,0=0.073
14921.0,1.0,1=0.544,0=0.456
14930.0,1.0,1=0.855,0=0.145
14941.0,1.0,1=0.457,0=0.543
14959.0,1.0,1=0.207,0=0.793
14980.0,1.0,1=0.875,0=0.125
14983.0,1.0,1=0.680,0=0.320
14984.0,1.0,1=0.680,0=0.320
14987.0,1.0,1=0.991,0=0.009
14988.0,1.0,1=0.976,0=0.024
14989.0,1.0,1=0.991,0=0.009
14990.0,1.0,1=0.991,0=0.009
14991.0,1.0,1=0.976,0=0.024
14992.0,1.0,1=0.991,0=0.009
14993.0,1.0,1=0.989,0=0.011
14994.0,1.0,1=0.976,0=0.024
14995.0,1.0,1=0.989,0=0.011
14996.0,1.0,1=0.989,0=0.011
14997.0,1.0,1=0.976,0=0.024
14998.0,1.0,1=0.989,0=0.011
14999.0,1.0,1=0.989,0=0.011
15000.0,1.0,1=0.976,0=0.024
15001.0,1.0,1=0.989,0=0.011
15036.0,1.0,1=0.691,0=0.309
15037.0,1.0,1=0.691,0=0.309
15040.0,1.0,1=0.994,0=0.006
15041.0,1.0,1=0.969,0=0.031
15042.0,1.0,1=0.994,0=0.006
15043.0,1.0,1=0.986,0=0.014
15044.0,1.0,1=0.969,0=0.031
15045.0,1.0,1=0.986,0=0.014
15046.0,1.0,1=0.969,0=0.031
15047.0,1.0,1=0.969,0=0.031
15048.0,1.0,1=0.969,0=0.031
15049.0,1.0,1=0.987,0=0.013
15050.0,1.0,1=0.969,0=0.031
15051.0,1.0,1=0.987,0=0.013
15052.0,1.0,1=0.970,0=0.030
15053.0,1.0,1=0.969,0=0.031
15054.0,1.0,1=0.970,0=0.030
15055.0,1.0,1=0.990,0=0.010
15056.0,1.0,1=0.969,0=0.031
15057.0,1.0,1=0.990,0=0.010
15058.0,1.0,1=0.126,0=0.874
15071.0,1.0,1=0.255,0=0.745
15072.0,1.0,1=0.680,0=0.320
15077.0,1.0,1=0.255,0=0.745
15078.0,1.0,1=0.680,0=0.320
15083.0,1.0,1=0.255,0=0.745
15084.0,1.0,1=0.680,0=0.320
15098.0,1.0,1=0.280,0=0.720
15107.0,1.0,1=0.450,0=0.550
15108.0,1.0,1=0.361,0=0.639
15134.0,1.0,1=0.194,0=0.806
15141.0,1.0,1=0.077,0=0.923
15148.0,1.0,1=0.194,0=0.806
15172.0,1.0,1=0.051,0=0.949
15179.0,1.0,1=0.236,0=0.764
15180.0,1.0,1=0.214,0=0.786
15183.0,1.0,1=0.658,0=0.342
15187.0,1.0,1=0.292,0=0.708
