No 8 is right.,Right result is: other == $.,Probability is: 0.010552899912.
No 1 is right.,Right result is: i < $.valueCount.,Probability is: 0.00810805615038.
No 1 is right.,Right result is: $.pos >= $.length.,Probability is: 0.00714384159073.
No 1 is right.,Right result is: $.chars[$.pos] == ';'.,Probability is: 0.00691370945424.
No 1 is right.,Right result is: $.journalRebuildRequired().,Probability is: 0.0067260847427.
No 1 is right.,Right result is: $.hasErrors.,Probability is: 0.00665328884497.
No 7 is right.,Right result is: $.closed.,Probability is: 0.00624686293304.
No 6 is right.,Right result is: $.fileSystem.exists($.journalFile).,Probability is: 0.00612902827561.
No 1 is right.,Right result is: $ == null.,Probability is: 0.0766887292266.
No 1 is right.,Right result is: $ != null.,Probability is: 0.0300972238183.
No 1 is right.,Right result is: $.isEmpty().,Probability is: 0.0247514713556.
No 1 is right.,Right result is: $ == this.,Probability is: 0.0100608523935.
No 1 is right.,Right result is: $.hasNext().,Probability is: 0.0072916042991.
No 1 is right.,Right result is: HttpHeaders.hasBody($).,Probability is: 0.00612180214375.
No 8 is right.,Right result is: $.equals("GET").,Probability is: 0.00387762882747.
No 6 is right.,Right result is: $.noNewStreams.,Probability is: 0.0038010252174.
No 1 is right.,Right result is: chunked.equalsIgnoreCase($.header("Transfer-Encoding")).,Probability is: 0.00354050984606.
No 1 is right.,Right result is: pin.hash.equals($).,Probability is: 0.00346157699823.
No 2 is right.,Right result is: $ != null.,Probability is: 0.511486709118.
No 1 is right.,Right result is: $ == null.,Probability is: 0.0375753343105.
No 1 is right.,Right result is: $.isEmpty().,Probability is: 0.00300134159625.
No 1 is right.,Right result is: $ >= 'A'.,Probability is: 0.00138966704253.
No 7 is right.,Right result is: $.forWebSocket.,Probability is: 0.00133588816971.
No 10 is right.,Right result is: HttpHeaders.hasBody($).,Probability is: 0.00123035511933.
No 2 is right.,Right result is: $.hasNext().,Probability is: 0.00106894597411.
No 2 is right.,Right result is: $.tls.,Probability is: 0.000970729277469.
No 1 is right.,Right result is: $ <= 'F'.,Probability is: 0.000918102625292.
No 1 is right.,Right result is: $ > length.,Probability is: 0.000896738143638.
No 1 is right.,Right result is: $ != null.,Probability is: 0.537203073502.
No 1 is right.,Right result is: $ == null.,Probability is: 0.0804996564984.
No 2 is right.,Right result is: $ != -1.,Probability is: 0.00624094251543.
No 2 is right.,Right result is: $.isEmpty().,Probability is: 0.00330748525448.
No 1 is right.,Right result is: $.hasNext().,Probability is: 0.00152953842189.
No 1 is right.,Right result is: $.isMultiplexed().,Probability is: 0.00125931890216.
No 1 is right.,Right result is: HttpHeaders.hasBody($).,Probability is: 0.0010548416758.
No 1 is right.,Right result is: $.forWebSocket.,Probability is: 0.00102399813477.
No 2 is right.,Right result is: runningCallsForHost($) < maxRequestsPerHost.,Probability is: 0.000764140102547.
No 4 is right.,Right result is: $.indexOf('\0') != -1.,Probability is: 0.000760048977099.
No 3 is right.,Right result is: $ != -1.,Probability is: 0.322297215462.
No 3 is right.,Right result is: $ > 0.,Probability is: 0.00937157589942.
No 9 is right.,Right result is: $ < 0.,Probability is: 0.00936857517809.
No 1 is right.,Right result is: $ != null.,Probability is: 0.00788228027523.
No 1 is right.,Right result is: $ == 0.,Probability is: 0.00623918604106.
No 1 is right.,Right result is: i < $.,Probability is: 0.00511677796021.
No 1 is right.,Right result is: $ < valueCount.,Probability is: 0.0050678672269.
No 1 is right.,Right result is: $ == null.,Probability is: 0.00418959232047.
No 1 is right.,Right result is: $ == -1.,Probability is: 0.00368360080756.
No 1 is right.,Right result is: $ != 0.,Probability is: 0.00335999485105.
No 1 is right.,Right result is: $ != null.,Probability is: 0.0701746419072.
No 1 is right.,Right result is: $ == null.,Probability is: 0.0608496777713.
No 1 is right.,Right result is: $.isEmpty().,Probability is: 0.0147299868986.
No 1 is right.,Right result is: HttpHeaders.hasBody($).,Probability is: 0.0102310553193.
No 1 is right.,Right result is: $.indexOf('\0') != -1.,Probability is: 0.00522910337895.
No 1 is right.,Right result is: chunked.equalsIgnoreCase($.header("Transfer-Encoding")).,Probability is: 0.00437402911484.
No 1 is right.,Right result is: $.hasNext().,Probability is: 0.00353389373049.
No 1 is right.,Right result is: $ instanceof RuntimeException.,Probability is: 0.00345761352219.
No 2 is right.,Right result is: close.equalsIgnoreCase($.header("Connection")).,Probability is: 0.00330848922022.
No 9 is right.,Right result is: pos < $.,Probability is: 0.00320896459743.
No 1 is right.,Right result is: $ != null.,Probability is: 0.0701746419072.
No 1 is right.,Right result is: $ == null.,Probability is: 0.0608496777713.
No 1 is right.,Right result is: $.isEmpty().,Probability is: 0.0147299868986.
No 1 is right.,Right result is: HttpHeaders.hasBody($).,Probability is: 0.0102310553193.
No 1 is right.,Right result is: $.indexOf('\0') != -1.,Probability is: 0.00522910337895.
No 1 is right.,Right result is: chunked.equalsIgnoreCase($.header("Transfer-Encoding")).,Probability is: 0.00437402911484.
No 5 is right.,Right result is: $.hasNext().,Probability is: 0.00353389373049.
No 6 is right.,Right result is: $ instanceof RuntimeException.,Probability is: 0.00345761352219.
No 1 is right.,Right result is: close.equalsIgnoreCase($.header("Connection")).,Probability is: 0.00330848922022.
No 1 is right.,Right result is: pos < $.,Probability is: 0.00320896459743.
No 1 is right.,Right result is: $ != null.,Probability is: 0.0701746419072.
No 1 is right.,Right result is: $ == null.,Probability is: 0.0608496777713.
No 2 is right.,Right result is: $.isEmpty().,Probability is: 0.0147299868986.
No 1 is right.,Right result is: HttpHeaders.hasBody($).,Probability is: 0.0102310553193.
No 2 is right.,Right result is: $.indexOf('\0') != -1.,Probability is: 0.00522910337895.
No 1 is right.,Right result is: chunked.equalsIgnoreCase($.header("Transfer-Encoding")).,Probability is: 0.00437402911484.
No 1 is right.,Right result is: $.hasNext().,Probability is: 0.00353389373049.
No 2 is right.,Right result is: $ instanceof RuntimeException.,Probability is: 0.00345761352219.
No 1 is right.,Right result is: close.equalsIgnoreCase($.header("Connection")).,Probability is: 0.00330848922022.
No 4 is right.,Right result is: pos < $.,Probability is: 0.00320896459743.
No 1 is right.,Right result is: $ != null.,Probability is: 0.0701746419072.
No 1 is right.,Right result is: $ == null.,Probability is: 0.0608496777713.
No 7 is right.,Right result is: $.isEmpty().,Probability is: 0.0147299868986.
No 1 is right.,Right result is: HttpHeaders.hasBody($).,Probability is: 0.0102310553193.
No 5 is right.,Right result is: $.indexOf('\0') != -1.,Probability is: 0.00522910337895.
No 7 is right.,Right result is: chunked.equalsIgnoreCase($.header("Transfer-Encoding")).,Probability is: 0.00437402911484.
No 8 is right.,Right result is: $.hasNext().,Probability is: 0.00353389373049.
No 2 is right.,Right result is: $ instanceof RuntimeException.,Probability is: 0.00345761352219.
No 6 is right.,Right result is: close.equalsIgnoreCase($.header("Connection")).,Probability is: 0.00330848922022.
No 3 is right.,Right result is: pos < $.,Probability is: 0.00320896459743.
No 2 is right.,Right result is: $ != null.,Probability is: 0.191944301128.
No 1 is right.,Right result is: $ == null.,Probability is: 0.152890130877.
No 7 is right.,Right result is: $.isEmpty().,Probability is: 0.050011601299.
No 10 is right.,Right result is: $ != -1.,Probability is: 0.00992443971336.
No 8 is right.,Right result is: $.hasNext().,Probability is: 0.00243229488842.
No 9 is right.,Right result is: $.isMultiplexed().,Probability is: 0.00200258754194.
No 3 is right.,Right result is: i < $.size().,Probability is: 0.00168816372752.
No 5 is right.,Right result is: HttpHeaders.hasBody($).,Probability is: 0.00167742487974.
No 2 is right.,Right result is: $.forWebSocket.,Probability is: 0.0016283771256.
No 6 is right.,Right result is: $.tls.,Probability is: 0.00124416081235.
No 4 is right.,Right result is: $ != null.,Probability is: 0.0701746419072.
No 1 is right.,Right result is: $ == null.,Probability is: 0.0608496777713.
No 1 is right.,Right result is: $.isEmpty().,Probability is: 0.0147299868986.
No 1 is right.,Right result is: HttpHeaders.hasBody($).,Probability is: 0.0102310553193.
No 1 is right.,Right result is: $.indexOf('\0') != -1.,Probability is: 0.00522910337895.
No 2 is right.,Right result is: chunked.equalsIgnoreCase($.header("Transfer-Encoding")).,Probability is: 0.00437402911484.
No 1 is right.,Right result is: $.hasNext().,Probability is: 0.00353389373049.
No 1 is right.,Right result is: $ instanceof RuntimeException.,Probability is: 0.00345761352219.
No 3 is right.,Right result is: close.equalsIgnoreCase($.header("Connection")).,Probability is: 0.00330848922022.
No 1 is right.,Right result is: pos < $.,Probability is: 0.00320896459743.
No 5 is right.,Right result is: $.,Probability is: 0.77796202898.
No 8 is right.,Right result is: i < $.length.,Probability is: 0.00246771168895.
No 10 is right.,Right result is: $ != null.,Probability is: 0.00191859318875.
No 2 is right.,Right result is: HttpHeaders.hasBody($).,Probability is: 0.00146321509965.
No 9 is right.,Right result is: $.indexOf('\0') != -1.,Probability is: 0.00145431375131.
No 9 is right.,Right result is: p < $.,Probability is: 0.000967657600995.
No 4 is right.,Right result is: $ == null.,Probability is: 0.000918623933103.
No 1 is right.,Right result is: $ instanceof RuntimeException.,Probability is: 0.000872534175869.
No 1 is right.,Right result is: pos < $.,Probability is: 0.000809787190519.
No 1 is right.,Right result is: $ != 0.,Probability is: 0.000792296137661.
No 1 is right.,Right result is: $ != null.,Probability is: 0.0949315801263.
No 6 is right.,Right result is: $ == null.,Probability is: 0.0675494298339.
No 4 is right.,Right result is: $.isEmpty().,Probability is: 0.0152233522385.
No 1 is right.,Right result is: HttpHeaders.hasBody($).,Probability is: 0.00921640172601.
No 8 is right.,Right result is: $.hasNext().,Probability is: 0.00532592181116.
No 1 is right.,Right result is: $.indexOf('\0') != -1.,Probability is: 0.00514059932902.
No 5 is right.,Right result is: pos < $.,Probability is: 0.00315465219319.
No 5 is right.,Right result is: $.isSet(i).,Probability is: 0.00265402509831.
No 1 is right.,Right result is: pos < $.length().,Probability is: 0.00245976611041.
No 7 is right.,Right result is: $.length() == 0.,Probability is: 0.00230547809042.
No 1 is right.,Right result is: $ != null.,Probability is: 0.0949315801263.
No 6 is right.,Right result is: $ == null.,Probability is: 0.0675494298339.
No 5 is right.,Right result is: $.isEmpty().,Probability is: 0.0152233522385.
No 2 is right.,Right result is: HttpHeaders.hasBody($).,Probability is: 0.00921640172601.
No 1 is right.,Right result is: $.hasNext().,Probability is: 0.00532592181116.
No 1 is right.,Right result is: $.indexOf('\0') != -1.,Probability is: 0.00514059932902.
No 1 is right.,Right result is: pos < $.,Probability is: 0.00315465219319.
No 1 is right.,Right result is: $.isSet(i).,Probability is: 0.00265402509831.
No 1 is right.,Right result is: pos < $.length().,Probability is: 0.00245976611041.
No 1 is right.,Right result is: $.length() == 0.,Probability is: 0.00230547809042.
No 1 is right.,Right result is: $ < size.,Probability is: 0.396036177874.
No 1 is right.,Right result is: $ > 0.,Probability is: 0.0307298209518.
No 1 is right.,Right result is: $ < limit.,Probability is: 0.0282412655652.
No 1 is right.,Right result is: $ < length.,Probability is: 0.0152134206146.
No 1 is right.,Right result is: i < $.,Probability is: 0.0141768502071.
No 1 is right.,Right result is: $ < valueCount.,Probability is: 0.0107310637832.
No 1 is right.,Right result is: i < $.length.,Probability is: 0.0054064267315.
No 1 is right.,Right result is: $.hasNext().,Probability is: 0.00400399323553.
No 1 is right.,Right result is: $ <= 0.,Probability is: 0.00357125303708.
No 1 is right.,Right result is: $ >= 'A'.,Probability is: 0.00275646382943.
No 1 is right.,Right result is: i < $.,Probability is: 0.778954446316.
No 1 is right.,Right result is: $ < size.,Probability is: 0.00906538497657.
No 1 is right.,Right result is: $ < limit.,Probability is: 0.00488951941952.
No 1 is right.,Right result is: $ > 0.,Probability is: 0.00446598045528.
No 5 is right.,Right result is: $ < valueCount.,Probability is: 0.00412954390049.
No 9 is right.,Right result is: p < $.,Probability is: 0.00247375015169.
No 3 is right.,Right result is: $ == 0.,Probability is: 0.00240907352418.
No 1 is right.,Right result is: $ <= 0.,Probability is: 0.00226659676991.
No 2 is right.,Right result is: $ < length.,Probability is: 0.00196312949993.
No 1 is right.,Right result is: i < $.length.,Probability is: 0.001917092246.
No 4 is right.,Right result is: $ > 0.,Probability is: 0.157073050737.
No 3 is right.,Right result is: $ < size.,Probability is: 0.0428481139243.
No 4 is right.,Right result is: $ < 0.,Probability is: 0.00829085428268.
No 1 is right.,Right result is: $ < limit.,Probability is: 0.00781443621963.
No 1 is right.,Right result is: $ != -1.,Probability is: 0.00668546650559.
No 1 is right.,Right result is: $ < valueCount.,Probability is: 0.00652142707258.
No 4 is right.,Right result is: $ < length.,Probability is: 0.00626475969329.
No 1 is right.,Right result is: $.hasNext().,Probability is: 0.00586997298524.
No 4 is right.,Right result is: $ != 0.,Probability is: 0.00581803312525.
No 1 is right.,Right result is: $ == 0.,Probability is: 0.00556125026196.
No 8 is right.,Right result is: $ == null.,Probability is: 0.409088760614.
No 7 is right.,Right result is: $ != null.,Probability is: 0.017501803115.
No 10 is right.,Right result is: $.isEmpty().,Probability is: 0.00990213174373.
No 1 is right.,Right result is: chunked.equalsIgnoreCase($.header("Transfer-Encoding")).,Probability is: 0.00516409706324.
No 1 is right.,Right result is: HttpHeaders.hasBody($).,Probability is: 0.00330203538761.
No 1 is right.,Right result is: $.equals("GET").,Probability is: 0.00291370647028.
No 1 is right.,Right result is: $.indexOf('\0') != -1.,Probability is: 0.00268670730293.
No 9 is right.,Right result is: $.length() == 0.,Probability is: 0.00266822054982.
No 1 is right.,Right result is: $ == this.,Probability is: 0.00265697552823.
No 1 is right.,Right result is: close.equalsIgnoreCase($.header("Connection")).,Probability is: 0.0023517285008.
No 1 is right.,Right result is: $ == null.,Probability is: 0.341666162014.
No 1 is right.,Right result is: $ != null.,Probability is: 0.0628581494093.
No 1 is right.,Right result is: $.isEmpty().,Probability is: 0.00595613848418.
No 7 is right.,Right result is: $.hasNext().,Probability is: 0.00536304805428.
No 6 is right.,Right result is: $.currentEditor != null.,Probability is: 0.00321028404869.
No 1 is right.,Right result is: i < $.size().,Probability is: 0.00309809762985.
No 1 is right.,Right result is: $.hasErrors.,Probability is: 0.00300679099746.
No 1 is right.,Right result is: $.tls.,Probability is: 0.00299783330411.
No 1 is right.,Right result is: $.readable.,Probability is: 0.00293042929843.
No 1 is right.,Right result is: $ instanceof InterruptedIOException.,Probability is: 0.00291886553168.
No 1 is right.,Right result is: $ == null.,Probability is: 0.117257915437.
No 1 is right.,Right result is: $.isEmpty().,Probability is: 0.025590993464.
No 8 is right.,Right result is: $ != null.,Probability is: 0.0201385468245.
No 1 is right.,Right result is: chunked.equalsIgnoreCase($.header("Transfer-Encoding")).,Probability is: 0.0108770038933.
No 1 is right.,Right result is: HttpHeaders.hasBody($).,Probability is: 0.0106930816546.
No 8 is right.,Right result is: $.equals("GET").,Probability is: 0.00427762512118.
No 1 is right.,Right result is: close.equalsIgnoreCase($.header("Connection")).,Probability is: 0.00409900210798.
No 1 is right.,Right result is: $ == this.,Probability is: 0.00390071771108.
No 1 is right.,Right result is: $.indexOf('\0') != -1.,Probability is: 0.00357892620377.
No 1 is right.,Right result is: $.length() == 0.,Probability is: 0.00341762136668.
No 1 is right.,Right result is: $ == null.,Probability is: 0.120029836893.
No 2 is right.,Right result is: $.isEmpty().,Probability is: 0.0255451127887.
No 4 is right.,Right result is: $ != null.,Probability is: 0.0191430766135.
No 1 is right.,Right result is: chunked.equalsIgnoreCase($.header("Transfer-Encoding")).,Probability is: 0.00884430296719.
No 1 is right.,Right result is: HttpHeaders.hasBody($).,Probability is: 0.00672355107963.
No 1 is right.,Right result is: $.equals("GET").,Probability is: 0.00426995614544.
No 3 is right.,Right result is: close.equalsIgnoreCase($.header("Connection")).,Probability is: 0.00409165304154.
No 1 is right.,Right result is: $ == this.,Probability is: 0.00389372417703.
No 3 is right.,Right result is: $.indexOf('\0') != -1.,Probability is: 0.00357250985689.
No 1 is right.,Right result is: $.length() == 0.,Probability is: 0.00341149419546.
No 1 is right.,Right result is: $ == null.,Probability is: 0.0578835681081.
No 1 is right.,Right result is: $.isEmpty().,Probability is: 0.0443118289113.
No 1 is right.,Right result is: $ != null.,Probability is: 0.0238926392049.
No 1 is right.,Right result is: HttpHeaders.hasBody($).,Probability is: 0.00945714581758.
No 5 is right.,Right result is: $.length() == 0.,Probability is: 0.00752095784992.
No 1 is right.,Right result is: chunked.equalsIgnoreCase($.header("Transfer-Encoding")).,Probability is: 0.00718993414193.
No 1 is right.,Right result is: pos < $.length().,Probability is: 0.00644609099254.
No 1 is right.,Right result is: $.code == HTTP_CONTINUE.,Probability is: 0.00524653820321.
No 9 is right.,Right result is: $.startsWith(".").,Probability is: 0.00501031149179.
No 5 is right.,Right result is: $ > 59.,Probability is: 0.00461234571412.
No 1 is right.,Right result is: $ == null.,Probability is: 0.0413719564676.
No 5 is right.,Right result is: $.isEmpty().,Probability is: 0.0409255363047.
No 1 is right.,Right result is: $ != null.,Probability is: 0.0343877710402.
No 1 is right.,Right result is: $.length() == 0.,Probability is: 0.0234962031245.
No 1 is right.,Right result is: pos < $.length().,Probability is: 0.0107056135312.
No 4 is right.,Right result is: $.startsWith(".").,Probability is: 0.00760714476928.
No 4 is right.,Right result is: $.code == HTTP_CONTINUE.,Probability is: 0.00466252816841.
No 1 is right.,Right result is: $ > 59.,Probability is: 0.00455068703741.
No 1 is right.,Right result is: $ < 0.,Probability is: 0.00444222148508.
No 1 is right.,Right result is: $.indexOf('\0') != -1.,Probability is: 0.00421839905903.
No 3 is right.,Right result is: $ == null.,Probability is: 0.0578835681081.
No 4 is right.,Right result is: $.isEmpty().,Probability is: 0.0443118289113.
No 1 is right.,Right result is: $ != null.,Probability is: 0.0238926392049.
No 2 is right.,Right result is: HttpHeaders.hasBody($).,Probability is: 0.00945714581758.
No 3 is right.,Right result is: $.length() == 0.,Probability is: 0.00752095784992.
No 1 is right.,Right result is: chunked.equalsIgnoreCase($.header("Transfer-Encoding")).,Probability is: 0.00718993414193.
No 3 is right.,Right result is: pos < $.length().,Probability is: 0.00644609099254.
No 1 is right.,Right result is: $.code == HTTP_CONTINUE.,Probability is: 0.00524653820321.
No 4 is right.,Right result is: $.startsWith(".").,Probability is: 0.00501031149179.
No 1 is right.,Right result is: $ > 59.,Probability is: 0.00461234571412.
No 1 is right.,Right result is: $ == null.,Probability is: 0.374376922846.
No 1 is right.,Right result is: $ != null.,Probability is: 0.0501524470747.
No 2 is right.,Right result is: $.isEmpty().,Probability is: 0.00844592507929.
No 1 is right.,Right result is: $.hasNext().,Probability is: 0.00502735516056.
No 2 is right.,Right result is: $.tls.,Probability is: 0.00324326497503.
No 1 is right.,Right result is: $.hasErrors.,Probability is: 0.00317879253998.
No 3 is right.,Right result is: i < $.size().,Probability is: 0.00282785925083.
No 1 is right.,Right result is: $.state != STATE_OPEN_REQUEST_BODY.,Probability is: 0.00277673476376.
No 1 is right.,Right result is: $ instanceof InterruptedIOException.,Probability is: 0.00236045173369.
No 2 is right.,Right result is: $.shutdown.,Probability is: 0.00230825482868.
No 1 is right.,Right result is: $ != null.,Probability is: 0.233630716801.
No 1 is right.,Right result is: $ == null.,Probability is: 0.123996347189.
No 9 is right.,Right result is: $.isEmpty().,Probability is: 0.00686099333689.
No 3 is right.,Right result is: $.hasNext().,Probability is: 0.00467944797128.
No 1 is right.,Right result is: $.shutdown.,Probability is: 0.00381591194309.
No 1 is right.,Right result is: $.state != STATE_OPEN_REQUEST_BODY.,Probability is: 0.00320686376654.
No 9 is right.,Right result is: $ != -1.,Probability is: 0.00297427363694.
No 1 is right.,Right result is: $.endsWith(".").,Probability is: 0.00271983165294.
No 1 is right.,Right result is: $ < 1.,Probability is: 0.00271084834822.
No 1 is right.,Right result is: i < $.size().,Probability is: 0.00250466587022.
No 4 is right.,Right result is: $ != null.,Probability is: 0.138750225306.
No 1 is right.,Right result is: $ == null.,Probability is: 0.0547503493726.
No 1 is right.,Right result is: $.indexOf(codePoint) != -1.,Probability is: 0.00556932669133.
No 1 is right.,Right result is: $.hasNext().,Probability is: 0.00529968598858.
No 1 is right.,Right result is: $.chars[$.pos] == ','.,Probability is: 0.00501770665869.
No 1 is right.,Right result is: $.isEmpty().,Probability is: 0.00455456925556.
No 1 is right.,Right result is: $.chars[$.pos] == ';'.,Probability is: 0.00447146035731.
No 1 is right.,Right result is: other == $.,Probability is: 0.00430615153164.
No 1 is right.,Right result is: i < $.size().,Probability is: 0.0040354593657.
No 1 is right.,Right result is: $.sink.$.finished.,Probability is: 0.00377236283384.
No 2 is right.,Right result is: $.tls.,Probability is: 0.0151990018785.
No 1 is right.,Right result is: $.journalRebuildRequired().,Probability is: 0.00932667776942.
No 1 is right.,Right result is: $ != null.,Probability is: 0.00900122709572.
No 1 is right.,Right result is: $.chars[$.pos] != '='.,Probability is: 0.00848821923137.
No 2 is right.,Right result is: $.fileSystem.exists($.journalFile).,Probability is: 0.00810348708183.
No 3 is right.,Right result is: $.shutdown.,Probability is: 0.00782104954123.
No 1 is right.,Right result is: i < $.valueCount.,Probability is: 0.00695623829961.
No 8 is right.,Right result is: $.initialized.,Probability is: 0.006809131708.
No 9 is right.,Right result is: $.state != STATE_OPEN_REQUEST_BODY.,Probability is: 0.00594143243507.
No 10 is right.,Right result is: $.chars[$.pos] == ','.,Probability is: 0.0057608736679.
No 1 is right.,Right result is: $ != null.,Probability is: 0.0694987922907.
No 6 is right.,Right result is: $ == null.,Probability is: 0.0285670943558.
No 1 is right.,Right result is: $.tls.,Probability is: 0.0124543430284.
No 1 is right.,Right result is: $.journalRebuildRequired().,Probability is: 0.00765341054648.
No 1 is right.,Right result is: $.fileSystem.exists($.journalFile).,Probability is: 0.00714107928798.
No 1 is right.,Right result is: $.chars[$.pos] != '='.,Probability is: 0.0064882687293.
No 1 is right.,Right result is: $.shutdown.,Probability is: 0.00558913964778.
No 1 is right.,Right result is: $.initialized.,Probability is: 0.00558315170929.
No 1 is right.,Right result is: $.state != STATE_OPEN_REQUEST_BODY.,Probability is: 0.00487641058862.
No 8 is right.,Right result is: i < $.valueCount.,Probability is: 0.00445533264428.
No 1 is right.,Right result is: $.tls.,Probability is: 0.015173192136.
No 4 is right.,Right result is: $ != null.,Probability is: 0.0099299736321.
No 1 is right.,Right result is: $.journalRebuildRequired().,Probability is: 0.00931083969772.
No 3 is right.,Right result is: $.chars[$.pos] != '='.,Probability is: 0.00847380515188.
No 9 is right.,Right result is: $.fileSystem.exists($.journalFile).,Probability is: 0.00808972585946.
No 4 is right.,Right result is: $.shutdown.,Probability is: 0.00780776841566.
No 9 is right.,Right result is: i < $.valueCount.,Probability is: 0.00694442586973.
No 1 is right.,Right result is: $.initialized.,Probability is: 0.00679756933823.
No 1 is right.,Right result is: $.state != STATE_OPEN_REQUEST_BODY.,Probability is: 0.00593134295195.
No 1 is right.,Right result is: $.chars[$.pos] == ','.,Probability is: 0.00575109105557.
No 8 is right.,Right result is: $ != null.,Probability is: 0.0869978889823.
No 9 is right.,Right result is: $ == null.,Probability is: 0.0614196769893.
No 6 is right.,Right result is: $.tls.,Probability is: 0.0117487516254.
No 5 is right.,Right result is: $.journalRebuildRequired().,Probability is: 0.00721981236711.
No 6 is right.,Right result is: $.fileSystem.exists($.journalFile).,Probability is: 0.00673650624231.
No 3 is right.,Right result is: $.chars[$.pos] != '='.,Probability is: 0.00612068083137.
No 6 is right.,Right result is: $.shutdown.,Probability is: 0.00527249090374.
No 1 is right.,Right result is: $.initialized.,Probability is: 0.00526684196666.
No 1 is right.,Right result is: $.state != STATE_OPEN_REQUEST_BODY.,Probability is: 0.00460014073178.
No 1 is right.,Right result is: i < $.valueCount.,Probability is: 0.00420291861519.
No 3 is right.,Right result is: $ == -1.,Probability is: 0.146995097399.
No 1 is right.,Right result is: $ < 0.,Probability is: 0.0952423810959.
No 1 is right.,Right result is: $ != -1.,Probability is: 0.00984175968915.
No 1 is right.,Right result is: $ < valueCount.,Probability is: 0.00754199642688.
No 1 is right.,Right result is: $ < 1.,Probability is: 0.00734354043379.
No 1 is right.,Right result is: $ != 0.,Probability is: 0.00723482389003.
No 1 is right.,Right result is: $ == 0.,Probability is: 0.00713477656245.
No 1 is right.,Right result is: $.isEmpty().,Probability is: 0.00668209046125.
No 5 is right.,Right result is: $ > Integer.MAX_VALUE.,Probability is: 0.0063793505542.
No 1 is right.,Right result is: p < $.,Probability is: 0.00542200822383.
No 1 is right.,Right result is: $ == -1.,Probability is: 0.146995097399.
No 1 is right.,Right result is: $ < 0.,Probability is: 0.0952423810959.
No 1 is right.,Right result is: $ != -1.,Probability is: 0.00984175968915.
No 1 is right.,Right result is: $ < valueCount.,Probability is: 0.00754199642688.
No 1 is right.,Right result is: $ < 1.,Probability is: 0.00734354043379.
No 1 is right.,Right result is: $ != 0.,Probability is: 0.00723482389003.
No 1 is right.,Right result is: $ == 0.,Probability is: 0.00713477656245.
No 1 is right.,Right result is: $.isEmpty().,Probability is: 0.00668209046125.
No 1 is right.,Right result is: $ > Integer.MAX_VALUE.,Probability is: 0.0063793505542.
No 8 is right.,Right result is: p < $.,Probability is: 0.00542200822383.
No 1 is right.,Right result is: $ != null.,Probability is: 0.058173391968.
No 4 is right.,Right result is: $.isEmpty().,Probability is: 0.0351694412529.
No 1 is right.,Right result is: $ == null.,Probability is: 0.0234267245978.
No 4 is right.,Right result is: pos < $.length().,Probability is: 0.00843938905746.
No 10 is right.,Right result is: $.closed.,Probability is: 0.00558750610799.
No 2 is right.,Right result is: $.length() == 0.,Probability is: 0.00547150243074.
No 1 is right.,Right result is: $.startsWith(".").,Probability is: 0.00495989853516.
No 1 is right.,Right result is: $.hasNext().,Probability is: 0.0047658989206.
No 1 is right.,Right result is: $ == -1.,Probability is: 0.00473927240819.
No 1 is right.,Right result is: pos < $.,Probability is: 0.00439737271518.
No 3 is right.,Right result is: $ < size.,Probability is: 0.36787289381.
No 1 is right.,Right result is: $ < limit.,Probability is: 0.0492243655026.
No 1 is right.,Right result is: $ < length.,Probability is: 0.0200928412378.
No 1 is right.,Right result is: i < $.,Probability is: 0.018196862191.
No 1 is right.,Right result is: $ < valueCount.,Probability is: 0.0115569783375.
No 1 is right.,Right result is: $ == -1.,Probability is: 0.00521581852809.
No 3 is right.,Right result is: $ < 0.,Probability is: 0.00507806427777.
No 3 is right.,Right result is: $ > 0.,Probability is: 0.00506688514724.
No 1 is right.,Right result is: $.hasNext().,Probability is: 0.00434950506315.
No 1 is right.,Right result is: $ < 1.,Probability is: 0.00342835392803.
No 1 is right.,Right result is: i < $.,Probability is: 0.788877367973.
No 1 is right.,Right result is: $ < limit.,Probability is: 0.00717614777386.
No 1 is right.,Right result is: $ < size.,Probability is: 0.00501280277967.
No 1 is right.,Right result is: $ < valueCount.,Probability is: 0.00414624065161.
No 1 is right.,Right result is: $ == 0.,Probability is: 0.00273313350044.
No 1 is right.,Right result is: $ < 0.,Probability is: 0.00256046373397.
No 3 is right.,Right result is: $ < length.,Probability is: 0.00230414257385.
No 1 is right.,Right result is: pos < $.length().,Probability is: 0.00154568138532.
No 1 is right.,Right result is: p < $.,Probability is: 0.00147999788169.
No 1 is right.,Right result is: $.indexOf('\0') != -1.,Probability is: 0.00144618342165.
No 1 is right.,Right result is: $ != null.,Probability is: 0.0367341600358.
No 2 is right.,Right result is: $ == null.,Probability is: 0.0168990064412.
No 1 is right.,Right result is: $.length() == 0.,Probability is: 0.0149113507941.
No 1 is right.,Right result is: $.isEmpty().,Probability is: 0.0147366235033.
No 1 is right.,Right result is: $.indexOf('\0') != -1.,Probability is: 0.00904470030218.
No 2 is right.,Right result is: pos < $.length().,Probability is: 0.00893228780478.
No 1 is right.,Right result is: $.hasNext().,Probability is: 0.00504424888641.
No 1 is right.,Right result is: pos < $.,Probability is: 0.00465419888496.
No 3 is right.,Right result is: $.,Probability is: 0.00435231393203.
No 3 is right.,Right result is: i < $.length.,Probability is: 0.0036003915593.
No 10 is right.,Right result is: $ != null.,Probability is: 0.123892553151.
