CMAESOptimizer.java	decode	boundaries	double[][]	0	RET	$ == null
AbstractCategoryItemRenderer.java	drawRangeMarker	label	String	0	DEF	$ != null
SimplexSolver.java	getPivotRow	minRatioPositions	List<Integer>	0	RET	$.size() > 1
DateUtils.java	round	date	Date	0	IllegalArgumentException	$ == null
BigMatrixImpl.java	toString	i	int	0	DEF	$ > 0
TriangularDistribution.java	inverseCumulativeProbability	p	double	0	OutOfRangeException	$ > 1
AbstractRealDistribution.java	inverseCumulativeProbability	p	double	0	OutOfRangeException	$ < 0.0
XYPlot.java	getDatasetsMappedToRangeAxis	mappedAxes	List	1	DEF	$ == null
ChartFactory.java	createWaterfallChart	orientation	PlotOrientation	1	DEF	$ == PlotOrientation.HORIZONTAL
NumberUtils.java	max	b	int	0	DEF	$ > a
AbstractRealMatrix.java	setRowMatrix	matrix	RealMatrix	0	MatrixDimensionMismatchException	$.getColumnDimension() != nCols
BarRenderer3D.java	drawItem	state	CategoryItemRendererState	0	DEF	$.getBarWidth() > BAR_OUTLINE_WIDTH_THRESHOLD
DatasetUtilities.java	findMinimumDomainValue	minimum	double	1	DEF	$ == Double.POSITIVE_INFINITY
Dfp.java	divide	this	THIS	0	RET	$.isNaN()
LevenbergMarquardtEstimator.java	determineLMDirection	nSing	int	0	DEF	$ < solvedCols
XYPlot.java	draw	anchor	Point2D	0	DEF	$ != null
BrentSolver.java	solve	yMin	double	0	RET	FastMath.abs($) <= functionValueAccuracy
TextUtilities.java	deriveTextBoundsAnchorOffsets	anchor	TextAnchor	1	DEF	$ == TextAnchor.TOP_LEFT
CustomXYURLGenerator.java	equals	u1	String	1	RET	$ != null
XYPlot.java	setSeriesRenderingOrder	order	SeriesRenderingOrder	0	IllegalArgumentException	$ == null
CandlestickRenderer.java	drawItem	lastPos	double	0	DEF	$ != -1
MillerUpdatingRegression.java	MillerUpdatingRegression	errorTolerance	double	1	DEF	$ > 0
ChiSquareTestImpl.java	chiSquare	expected	double[]	0	IllegalArgumentException	$.length < 2
PoissonDistributionImpl.java	probability	x	int	1	DEF	$ == 0
ZipfDistribution.java	ZipfDistribution	numberOfElements	int	0	NotStrictlyPositiveException	$ <= 0
CategoryPlot.java	datasetsMappedToRangeAxis	m	Integer	1	DEF	$ == null
NumberUtils.java	toFloat	str	String	0	RET	$ == null
MatrixUtils.java	checkSubMatrixIndex	selectedColumns	int[]	0	NoDataException	$.length == 0
AbstractRenderer.java	lookupSeriesShape	result	Shape	0	DEF	$ == null
MeterPlot.java	drawArcForInterval	outlineStroke	Stroke	0	DEF	$ != null
CategoryStepRenderer.java	drawItem	orientation	PlotOrientation	1	DEF	$ == PlotOrientation.VERTICAL
LocalDate.java	compareTo	partial	ReadablePartial	0	RET	$ instanceof LocalDate
LevenbergMarquardtOptimizer.java	determineLMParameter	parl	double	0	RET	$ == 0
Years.java	parseYears	periodStr	String	0	RET	$ == null
AbstractIntegrator.java	computeDerivatives	evaluations	int	0	MaxEvaluationsExceededException	++$ > maxEvaluations
JFreeChart.java	JFreeChart	title	String	0	DEF	$ != null
FastMath.java	pow	y	double	0	RET	$ < 0
FastFourierTransformer.java	getOmegaImaginary	k	int	0	DEF	$ < 0
ISODateTimeFormat.java	offsetElement	ze	DateTimeFormatter	0	DEF	$ == null
CholeskyDecomposition.java	solve	b	RealVector	0	DimensionMismatchException	$.getDimension() != m
BrentSolver.java	solve	yMin	double	1	DEF	$ == 0.0
PeriodAxis.java	setLast	last	RegularTimePeriod	0	IllegalArgumentException	$ == null
DefaultTitleEditor.java	attemptPaintSelection	c	Color	0	DEF	$ != null
LogFormat.java	LogFormat	powerLabel	String	0	IllegalArgumentException	$ == null
GraggBulirschStoerStepInterpolator.java	computeInterpolatedState	currentDegree	int	0	DEF	$ > 3
StringUtils.java	right	len	int	0	RET	$ < 0
ArrayUtils.java	isSameLength	array1	Object[]	0	RET	$ != null
OpenMapRealVector.java	equals	obj	Object	0	RET	$ == null
ArrayUtilities.java	equalReferencesInArrays	array1	Object[]	0	RET	$ == null
SingularValueDecomposition.java	SingularValueDecomposition	j	int	0	DEF	$ != k
MathUtils.java	roundUnscaled	sign	double	1	DEF	$ == -1
BigFraction.java	pow	exponent	long	0	RET	$ < 0
Rotation.java	getAngle	q0	double	0	RET	$ < 0
CombinedDomainXYPlot.java	findSubplot	source	Point2D	0	IllegalArgumentException	$ == null
DefaultPlotEditor.java	updatePlotProperties	r	CategoryItemRenderer	0	DEF	$ instanceof LineAndShapeRenderer
SymbolAxis.java	autoAdjustRange	lower	double	1	DEF	$ >= 0.0
ResizableDoubleArray.java	setNumElements	i	int	0	MathIllegalArgumentException	$ < 0
GraggBulirschStoerIntegrator.java	integrate	targetIter	int	0	DEF	$ > 1
BigMatrixImpl.java	BigMatrixImpl	nCols	int	0	IllegalArgumentException	$ == 0
Rotation.java	Rotation	v2v2	double	0	DEF	$ == 0
TTestImpl.java	homoscedasticTTest	sample1	double[]	0	IllegalArgumentException	$ == null
ArithmeticUtils.java	addAndCheck	a	long	1	DEF	$ > b
MullerSolver.java	solve	max	double	0	RET	f.value($) == 0.0
DateTimeFormatterBuilder.java	printTo	displayOffset	int	0	RET	$ == 0
Dfp.java	dotrap	nans	byte	0	DEF	$ == FINITE
AbstractRenderer.java	setBasePositiveItemLabelPosition	position	ItemLabelPosition	0	IllegalArgumentException	$ == null
LaguerreSolver.java	solveAll	n	int	0	IllegalArgumentException	$ < 1
DateTimeFormatterBuilder.java	parseInto	length	int	0	RET	$ == 0
MathUtils.java	roundUnscaled	fraction	double	1	DEF	$ > 0.5
OpenIntToDoubleHashMap.java	findInsertionIndex	keys	int[]	0	RET	$[index] == key
ValueAxis.java	drawTickMarksAndLabels	this	THIS	0	DEF	$.isTickLabelsVisible()
GJChronology.java	set	iGapDuration	long	0	DEF	instant - $ >= iCutover
XYPlot.java	setDomainGridlinePaint	paint	Paint	0	IllegalArgumentException	$ == null
CompareToBuilder.java	append	lhs	char[]	0	RET	$ == rhs
XYLineAndShapeRenderer.java	equals	obj	Object	0	RET	$ instanceof XYLineAndShapeRenderer
WaferMapRenderer.java	getDrawingSupplier	p	WaferMapPlot	0	DEF	$ != null
LogAxis.java	autoAdjustRange	plot	Plot	0	DEF	$ instanceof ValueAxisPlot
Complex.java	sinh	this	THIS	0	RET	$.isNaN()
Dfp.java	multiply	x	Dfp	0	RET	$.nans == FINITE
PiePlot.java	lookupSectionPaint	ds	DrawingSupplier	1	DEF	$ != null
MultiplePiePlot.java	getLegendItems	keys	List	0	DEF	$ != null
AbstractSimplex.java	setPoint	index	int	0	OutOfRangeException	$ < 0
DefaultWindDataset.java	getItemCount	series	int	0	IllegalArgumentException	$ < 0
CyclicNumberAxis.java	draw	edge	RectangleEdge	1	DEF	$ == RectangleEdge.LEFT
CombinedDomainXYPlot.java	calculateAxisSpace	fixed	AxisSpace	1	DEF	$ != null
MillerUpdatingRegression.java	getPartialCorrelations	sumxx	double	1	DEF	$ > 0.0
GaussNewtonOptimizer.java	doOptimize	checker	ConvergenceChecker<PointVectorValuePair>	0	DEF	$ != null
DateTimeUtils.java	getIntervalChronology	chrono	Chronology	0	RET	$ == null
CyclicNumberAxis.java	refreshTicksHorizontal	lastX	float	0	DEF	$ == x
EigenDecompositionImpl.java	dqd	j4	int	1	DEF	work[$ - 2] == 0.0
CombinedRangeCategoryPlot.java	remove	i	int	0	DEF	this.subplots.get($) == subplot
DateTimeZoneBuilder.java	nextTransition	start	long	0	DEF	$ < 0
ISODateTimeFormat.java	ordinalDateTime	odt	DateTimeFormatter	0	DEF	$ == null
Plot.java	fillBackground	orientation	PlotOrientation	1	DEF	$ == PlotOrientation.VERTICAL
Dfp.java	divide	minadj	int	0	DEF	$ >= 2
DialTextAnnotation.java	setRadius	radius	double	0	IllegalArgumentException	$ < 0.0
MathUtils.java	factorialDouble	n	int	0	RET	$ < 21
CategoryPlot.java	draw	rangeAxis	ValueAxis	0	DEF	$ != null
Array2DRowFieldMatrix.java	setSubMatrix	data	T[][]	1	DEF	$ == null
DateTimeZone.java	getDefault	id	String	0	DEF	$ != null
CategoryAxis.java	drawCategoryLabels	this	THIS	0	DEF	$.isTickLabelsVisible()
Rotation.java	getAngles	v2	Vector3D	0	CardanEulerSingularityException	$.getX() > 0.9999999999
FastMath.java	exp	hiPrec	double[]	0	DEF	$ != null
XYPlot.java	getDomainMarkers	result	Collection	0	DEF	$ != null
Rotation.java	getAxis	q0	double	0	RET	$ < 0
BrentSolver.java	solve	y2	double	0	DEF	$ > 0
FastMath.java	atan2	y	double	0	RET	1 / $ < 0
LocalDate.java	equals	partial	Object	0	RET	$ instanceof LocalDate
UnivariateRealSolverUtils.java	bracket	maximumIterations	int	0	IllegalArgumentException	$ <= 0
PreciseDurationDateTimeField.java	PreciseDurationDateTimeField	iUnitMillis	long	0	IllegalArgumentException	$ < 1
Month.java	findSeparator	result	int	0	DEF	$ == -1
XYPlot.java	getQuadrantPaint	index	int	0	IllegalArgumentException	$ > 3
CategoryPlot.java	setDataset	dataset	CategoryDataset	0	DEF	$ != null
PeriodFormatterBuilder.java	printTo	iSuffix	PeriodFieldAffix	0	DEF	$ != null
XYDifferenceRenderer.java	XYDifferenceRenderer	positivePaint	Paint	0	IllegalArgumentException	$ == null
GraggBulirschStoerIntegrator.java	integrate	error	double	1	DEF	$ <= 1.0
CategoryPlot.java	CategoryPlot	renderer	CategoryItemRenderer	0	DEF	$ != null
ComplexFormat.java	format	im	double	0	DEF	$ > 0.0
Beta.java	regularizedBeta	x	double	1	DEF	$ < 0
SerialUtilities.java	writePaint	paint	Paint	0	DEF	$ instanceof GradientPaint
CombinedDomainCategoryPlot.java	calculateAxisSpace	orientation	PlotOrientation	0	DEF	$ == PlotOrientation.VERTICAL
HarmonicFitter.java	guessAOmega	c2	double	0	MathIllegalStateException	$ == 0
DateAxis.java	setRange	lower	double	0	IllegalArgumentException	$ >= upper
LocalTime.java	isSupported	type	DateTimeFieldType	0	RET	$ == null
FastFourierTransformer.java	get	vector	int[]	0	DimensionMismatchException:RET	$ == null
DateTimeZone.java	forTimeZone	convId	String	0	DEF	$ != null
GJChronology.java	set	instant	long	0	DEF	$ - iGapDuration >= iCutover
NelderMead.java	iterateSimplex	reflected	RealPointValuePair	1	DEF	comparator.compare($, best) < 0
XYBarRenderer.java	calculateLabelAnchorPoint	anchor	ItemLabelAnchor	1	DEF	$ == ItemLabelAnchor.INSIDE2
XYPlot.java	setRangeGridlinePaint	paint	Paint	0	IllegalArgumentException	$ == null
AbstractCategoryItemLabelGenerator.java	AbstractCategoryItemLabelGenerator	formatter	NumberFormat	0	IllegalArgumentException	$ == null
FastMath.java	pow	y	double	0	RET	$ > 0
PolyhedronsSet.java	boundaryFacet	attribute	BoundaryAttribute<Euclidean3D>	0	RET	$.getPlusOutside() != null
ArrayUtils.java	isSameLength	array1	char[]	0	RET	$ == null
NaturalRanking.java	rank	tiesTrace	List<Integer>	0	DEF	$.size() > 1
Dfp.java	divide	divisor	Dfp	0	RET	$.nans == FINITE
PolarPlot.java	drawGridlines	gridStroke	Stroke	0	DEF	$ != null
BigFraction.java	BigFraction	exponent	long	0	DEF	$ != 0
GanttRenderer.java	setIncompletePaint	paint	Paint	0	IllegalArgumentException	$ == null
RandomKey.java	checkValidity	val	double	0	InvalidRepresentationException	$ > 1
PeriodFormatterBuilder.java	parseInto	parsedForm	String	0	DEF	$.length() == 0
Range.java	shiftWithNoZeroCrossing	value	double	1	RET	$ > 0.0
DSCompiler.java	log	order	int	0	DEF	$ > 0
ObjectUtilities.java	equal	o1	Object	1	RET	$ != null
BlockFieldMatrix.java	toBlocksLayout	length	int	0	DimensionMismatchException	$ != columns
StatisticalBarRenderer.java	drawVerticalItem	generator	CategoryItemLabelGenerator	0	DEF	$ != null
MeterPlot.java	setTickLabelFormat	format	NumberFormat	0	IllegalArgumentException	$ == null
ValueAxis.java	drawAxisLine	edge	RectangleEdge	1	DEF	$ == RectangleEdge.BOTTOM
NormalDistributionImpl.java	NormalDistributionImpl	sd	double	0	NotStrictlyPositiveException	$ <= 0
TextUtilities.java	deriveTextBoundsAnchorOffsets	anchor	TextAnchor	1	DEF	$ == TextAnchor.BASELINE_LEFT
DateTimeFormatterBuilder.java	parseInto	elements	DateTimeParser[]	0	UnsupportedOperationException	$ == null
RootsOfUnity.java	getImaginary	k	int	0	OutOfRangeException	$ >= omegaCount
TTestImpl.java	checkSignificanceLevel	alpha	double	0	DEF	$ <= 0
Decimal64.java	linearCombination	a	double[]	0	DimensionMismatchException	$.length != b.length
MullerSolver.java	solve	f	UnivariateRealFunction	0	RET	$.value(max) == 0.0
XYLineAndShapeRenderer.java	getLegendItem	labelPaint	Paint	0	DEF	$ != null
StrTokenizer.java	readWithQuotes	ignoredLen	int	0	DEF	$ > 0
XYBarRenderer.java	calculateLabelAnchorPoint	anchor	ItemLabelAnchor	1	DEF	$ == ItemLabelAnchor.INSIDE9
LocalDateTime.java	plusYears	years	int	0	RET	$ == 0
AbstractXYItemRenderer.java	addEntity	urlster	XYURLGenerator	0	DEF	$ != null
GraggBulirschStoerIntegrator.java	rescale	vecAbsoluteTolerance	double[]	1	DEF	$ == null
FlowArrangement.java	arrange	w	LengthConstraintType	1	RET	$ == LengthConstraintType.FIXED
DecoratedDurationField.java	DecoratedDurationField	field	DurationField	0	IllegalArgumentException	$ == null
SimpleDialFrame.java	setStroke	stroke	Stroke	0	IllegalArgumentException	$ == null
AdaptiveStepsizeIntegrator.java	initializeStep	initialStep	double	0	RET	$ > 0
BetaDistributionImpl.java	inverseCumulativeProbability	p	double	1	RET	$ == 0
DateTimeFormatterBuilder.java	printTo	displayOffset	int	0	RET	$ == 0
Year.java	equals	object	Object	1	RET	$ != null
XYBoxAndWhiskerRenderer.java	drawHorizontalItem	entities	EntityCollection	0	DEF	$ != null
MathArrays.java	equalsIncludingNaN	y	double[]	0	RET	$ == null
LocalTime.java	plusHours	hours	int	0	RET	$ == 0
XYBarRenderer.java	findDomainBounds	dataset	XYDataset	1	RET	$ != null
BarRenderer.java	drawItem	orientation	PlotOrientation	1	DEF	$ == PlotOrientation.HORIZONTAL
AbstractMultipleLinearRegression.java	newYSampleData	y	double[]	0	NullArgumentException	$ == null
SmoothingBicubicSplineInterpolator.java	interpolate	yval	double[]	0	DEF	$.length == 0
MathUtils.java	lcm	a	long	0	RET	$==0
OpenIntToDoubleHashMap.java	findInsertionIndex	index	int	1	RET	states[$] == FREE
XYPlot.java	draw	r	XYItemRenderer	0	DEF	$ != null
RegressionResults.java	getCovarianceOfParameters	i	int	0	OutOfRangeException	$ < 0
DefaultIntervalXYDataset.java	addSeries	data	double[][]	0	IllegalArgumentException	$ == null
ToStringStyle.java	appendDetail	i	int	0	DEF	$ > 0
GraggBulirschStoerStepInterpolator.java	computeCoefficients	mu	int	0	DEF	$ > 2
PolynomialFunctionNewtonForm.java	verifyInputArray	a	double[]	0	DEF	$.length < 1
MeterPlot.java	addInterval	interval	MeterInterval	0	IllegalArgumentException	$ == null
Dfp.java	toDouble	this	THIS	1	RET	$.getZero()
ResizableDoubleArray.java	substituteMostRecentElement	numElements	int	0	MathIllegalStateException	$ < 1
StackedBarRenderer.java	calculateBarWidth	orientation	PlotOrientation	0	DEF	$ == PlotOrientation.VERTICAL
StatisticalBarRenderer.java	drawVerticalItem	lclip	double	1	DEF	$ <= 0.0
ZoneInfoCompiler.java	parseDataFile	rs	RuleSet	1	DEF	$ == null
Plot.java	setOutlineStroke	stroke	Stroke	1	DEF	$ == null
QRDecomposition.java	getQ	cachedQ	RealMatrix	0	DEF	$ == null
FastMath.java	atan2	x	double	0	RET	$ == Double.NEGATIVE_INFINITY
LegendGraphic.java	arrange	h	LengthConstraintType	0	DEF	$ == LengthConstraintType.FIXED
DfpField.java	split	buf	char[]	0	DEF	$[i] <= '9'
ChartPanel.java	zoom	z	Zoomable	1	DEF	$.getOrientation() == PlotOrientation.HORIZONTAL
WaterfallBarRenderer.java	setPositiveBarPaint	paint	Paint	0	IllegalArgumentException	$ == null
CategoryPlot.java	draw	anchor	Point2D	0	DEF	$ != null
TimeTableXYDataset.java	getDomainUpperBound	r	Range	0	DEF	$ != null
AbstractRealMatrix.java	toString	i	int	0	DEF	$ > 0
AbstractLeastSquaresOptimizer.java	updateResidualsAndCost	objective	double[]	0	FunctionEvaluationException	$.length != rows
Beta.java	regularizedBeta	x	double	1	DEF	$ > 1
JFreeChart.java	getLogo	imageURL	URL	0	DEF	$ != null
LoessInterpolator.java	smooth	bandwidthInPoints	int	0	NumberIsTooSmallException	$ < 2
CenterArrangement.java	arrange	w	LengthConstraintType	1	RuntimeException:RET	$ == LengthConstraintType.NONE
SlidingGanttCategoryDataset.java	setMaximumCategoryCount	max	int	0	IllegalArgumentException	$ < 0
UnivariateRealSolverUtils.java	setup	factory	UnivariateRealSolverFactory	0	DEF	$ == null
DatasetUtilities.java	iterateToFindDomainBounds	dataset	XYDataset	1	DEF	$ instanceof IntervalXYDataset
ChartPanel.java	zoomOutDomain	plot	Plot	0	DEF	$ instanceof Zoomable
FastMath.java	log	hiPrec	double[]	0	DEF	$ != null
Rotation.java	Rotation	c	double	0	RET	$ == 0
OpenIntToDoubleHashMap.java	remove	key	int	0	RET	containsKey($, index)
Complex.java	divide	d	double	0	RET	$ == 0.0
ObjectUtils.java	equals	object2	Object	0	RET	$ == null
LUDecomposition.java	LUDecomposition	max	int	0	DEF	$ != col
EigenDecompositionImpl.java	computeShiftIncrement	gap1	double	1	DEF	$ > 0.0
ChartPanel.java	getToolTipText	entity	ChartEntity	0	DEF	$ != null
GraggBulirschStoerIntegrator.java	integrate	k	int	0	DEF	$ > 0
ChartFactory.java	createMultiplePieChart	order	TableOrder	0	IllegalArgumentException	$ == null
XYImageAnnotation.java	XYImageAnnotation	anchor	RectangleAnchor	0	IllegalArgumentException	$ == null
CategoryPlot.java	setDomainAxisLocation	index	int	0	IllegalArgumentException	$ == 0
DatasetUtilities.java	findStackedRangeBounds	number	Number	0	DEF	$ != null
ISODateTimeFormat.java	dateOptionalTimeParser	dotp	DateTimeFormatter	0	DEF	$ == null
XYPlot.java	drawRangeTickBands	bandPaint	Paint	0	DEF	$ != null
Fraction.java	getReducedFraction	numerator	int	0	DEF	($&1)==0
CategoryPlot.java	datasetsMappedToDomainAxis	m	Integer	1	DEF	$ == null
StackedXYAreaRenderer2.java	adjustedStackValues	stack1	double[]	1	DEF	$[1] == 0.0
Fraction.java	Fraction	q2	long	1	DEF	$ < maxDenominator
SlidingGanttCategoryDataset.java	getEndValue	c	int	1	RET	$ != -1
DormandPrince853StepInterpolator.java	computeInterpolatedState	v	double[][]	0	DEF	$ == null
AbstractXYItemRenderer.java	drawDomainMarker	orientation	PlotOrientation	0	DEF	$ == PlotOrientation.VERTICAL
TaskSeriesCollection.java	getEndValue	duration	TimePeriod	0	DEF	$ != null
PiePlot.java	getArcBounds	explodePercent	double	1	RET	$ == 0.0
TimePeriodValuesCollection.java	TimePeriodValuesCollection	series	TimePeriodValues	0	DEF	$ != null
PeriodFormatterBuilder.java	getFieldValue	type	PeriodType	0	RET	$ != null
TextUtilities.java	deriveTextBoundsAnchorOffsets	anchor	TextAnchor	1	DEF	$ == TextAnchor.BASELINE_RIGHT
MathUtils.java	addAndCheck	b	long	1	ArithmeticException	$ < 0
RealMatrixImpl.java	getSubMatrix	startRow	int	0	MatrixIndexException	$ > endRow
CategoryPlot.java	getDomainMarkers	layer	Layer	0	DEF	$ == Layer.BACKGROUND
DatasetUtilities.java	findMinimumRangeValue	dataset	XYDataset	0	IllegalArgumentException	$ == null
GraggBulirschStoerIntegrator.java	setControlFactors	control1	double	1	DEF	$ < 0.0001
ExtendedMessageFormat.java	insertFormats	customPattern	String	0	DEF	$ != null
Dfp.java	dotrap	nans	byte	0	DEF	$ == FINITE
MathArrays.java	sortInPlace	x	double[]	0	NullArgumentException	$ == null
ArrayRealVector.java	isInfinite	this	THIS	0	RET	$.isNaN()
StatisticalBarRenderer.java	drawVerticalItem	value	double	0	RET	$ <= lclip
DatasetUtilities.java	isEmptyOrNull	y	Number	0	RET	$ != null
AbstractRealMatrix.java	setRowMatrix	matrix	RealMatrix	0	InvalidMatrixException	$.getRowDimension() != 1
BOBYQAOptimizer.java	trsbox	xbdi	ArrayRealVector	1	DEF	$.getEntry(i) == ZERO
Fraction.java	getReducedFraction	numerator	int	0	DEF	$==Integer.MIN_VALUE
LaguerreSolver.java	solve	z	Complex	0	RET	($.subtract(oldz)).abs() <= tolerance
SimplexTableau.java	createTableau	constraint	LinearConstraint	0	DEF	$.getRelationship() == Relationship.GEQ
Month.java	parseMonth	i	int	1	TimePeriodFormatException	$ != -1
DefaultIntervalCategoryDataset.java	setEndValue	series	int	0	IllegalArgumentException	$ < 0
EqualsBuilder.java	append	lhs	byte[]	0	RET	$ == null
BOBYQAOptimizer.java	altmov	glagValue	double	1	DEF	$ > ZERO
ValueAxis.java	drawAxisLine	edge	RectangleEdge	0	DEF	$ == RectangleEdge.LEFT
BarRenderer.java	calculateLabelAnchorPoint	anchor	ItemLabelAnchor	1	DEF	$ == ItemLabelAnchor.OUTSIDE9
BigMatrixImpl.java	BigMatrixImpl	r	int	0	DEF	d[$].length != nCols
ReflectionToStringBuilder.java	toNoNullStringArray	e	Object	0	DEF	$ != null
LoessInterpolator.java	smooth	arg	double	1	DEF	$ >= 1
DatasetUtilities.java	findCumulativeRangeBounds	dataset	CategoryDataset	0	IllegalArgumentException	$ == null
Rotation.java	getAngles	v2	Vector3D	0	CardanEulerSingularityException	$.getX() < -0.9999999999
MathUtils.java	pow	e	long	0	DEF	($ & 0x1) != 0
SparseFieldVector.java	equals	field	Field<T>	1	RET	$ == null
Axis.java	drawAxisLine	edge	RectangleEdge	1	DEF	$ == RectangleEdge.TOP
FastMath.java	toDegrees	x	double	0	RET	$ == 0.0
MultiStartMultivariateRealOptimizer.java	getOptima	optima	RealPointValuePair[]	0	DEF	$ == null
Gamma.java	regularizedGammaP	x	double	1	DEF	$ < 0.0
DefaultPlotEditor.java	updatePlotProperties	domainAxis	Axis	0	DEF	$ != null
DateTimeZone.java	forTimeZone	convId	String	0	DEF	$ != null
ResizableDoubleArray.java	setNumElements	i	int	0	DEF	(startIndex + $) > internalArray.length
RandomDataImpl.java	reSeed	rand	RandomGenerator	0	DEF	$ == null
GLSMultipleLinearRegression.java	getOmegaInverse	OmegaInverse	RealMatrix	0	DEF	$ == null
GraggBulirschStoerIntegrator.java	integrate	k	int	1	DEF	$ == 1
DatasetUtilities.java	findCumulativeRangeBounds	n	Number	0	DEF	$ != null
ShortTextTitle.java	arrange	h	LengthConstraintType	1	RuntimeException	$ == LengthConstraintType.RANGE
LaguerreSolver.java	doSolve	yMin	double	0	RET	FastMath.abs($) <= functionValueAccuracy
Dfp.java	Dfp	p	int	0	DEF	$ == -1
EigenDecompositionImpl.java	getEigenvector	eigenvectors	RealVectorImpl[]	0	DEF	$ == null
GraggBulirschStoerIntegrator.java	integrate	stepStart	double	0	DEF	$ + stepSize < t
GJChronology.java	set	instant	long	0	DEF	$ + iGapDuration < iCutover
Vector3D.java	orthogonal	x	double	1	RET	$ <= threshold
LevenbergMarquardtOptimizer.java	determineLMParameter	parl	double	0	RET	$ == 0
AbstractXYItemRenderer.java	drawDomainMarker	orientation	PlotOrientation	1	DEF	$ == PlotOrientation.HORIZONTAL
ArithmeticUtils.java	lcm	b	long	0	RET	$ == 0
RingPlot.java	extendLine	line	Line2D	0	IllegalArgumentException	$ == null
DateTimeZone.java	DateTimeZone	id	String	0	IllegalArgumentException	$ == null
Week.java	parseWeek	y	Year	1	TimePeriodFormatException	$ != null
GJChronology.java	add	iGapDuration	long	0	DEF	instant - $ >= iCutover
Rotation.java	getAngles	v2	Vector3D	0	CardanEulerSingularityException	$.getZ() < -0.9999999999
TimedSemaphore.java	TimedSemaphore	service	ScheduledExecutorService	1	DEF	$ != null
TTestImpl.java	pairedT	sample1	double[]	0	IllegalArgumentException	$ == null
FastMath.java	atan2	x	double	1	RET	$ > 0
LineBorder.java	draw	r	double	0	DEF	$ > 0.0
ArrayUtils.java	add	index	int	0	IndexOutOfBoundsException	$ != 0
StackedAreaRenderer.java	drawItem	n	Number	0	DEF	$ != null
Frequency.java	getCumPct	sumFreq	long	0	RET	$ == 0
DateAxis.java	equals	object	Object	0	RET	$ == null
BasicMonthOfYearDateTimeField.java	add	monthToUse	int	0	DEF	$ == 1
LocalDateTime.java	withDurationAdded	scalar	int	0	RET	$ == 0
BasicMonthOfYearDateTimeField.java	add	months	int	0	RET	$ == 0
AbstractLinearOptimizer.java	incrementIterationsCounter	iterations	int	0	MaxIterationsExceededException	++$ > maxIterations
StrokeMap.java	put	key	Comparable	0	IllegalArgumentException	$ == null
FractionFormat.java	parse	den	Number	0	RET	$ == null
BooleanUtils.java	toIntegerObject	bool	Boolean	0	RET	$ == null
Seconds.java	parseSeconds	periodStr	String	0	RET	$ == null
DerivativeStructure.java	copySign	m	long	0	RET	$ < 0
Plot.java	getDrawingSupplier	p	Plot	1	DEF	$ != null
VectorRenderer.java	drawItem	dataset	XYDataset	0	DEF	$ instanceof VectorXYDataset
RingPlot.java	drawItem	outlinePaint	Paint	0	DEF	$ != null
JFreeChart.java	setSubtitles	t	Title	0	DEF	$ != null
FixedElapsedTime.java	isSatisfied	endTime	long	0	DEF	$ < 0
ResizableDoubleArray.java	addElementRolling	this	THIS	0	DEF	$.shouldContract()
OpenIntToFieldHashMap.java	remove	key	int	0	RET	containsKey($, index)
Plot.java	resolveDomainAxisLocation	location	AxisLocation	1	DEF	$ == AxisLocation.BOTTOM_OR_RIGHT
StackedXYAreaRenderer.java	drawItem	orientation	PlotOrientation	1	DEF	$ == PlotOrientation.VERTICAL
CauchyDistribution.java	CauchyDistribution	scale	double	0	NotStrictlyPositiveException	$ <= 0
XYPointerAnnotation.java	draw	toolTip	String	0	DEF	$ != null
GaussianFitter.java	compare	p1	WeightedObservedPoint	0	RET	$ == null
MathUtils.java	gcd	u	long	0	DEF	$ > 0
ArrayUtilities.java	hasDuplicateItems	o2	Object	0	RET	$ != null
StringUtils.java	substringAfterLast	str	String	0	RET	isEmpty($)
LevenbergMarquardtEstimator.java	estimate	ratio	double	1	DEF	$ <= 0.25
PaintScaleLegend.java	draw	axisEdge	RectangleEdge	0	DEF	$ == RectangleEdge.RIGHT
LegendItem.java	LegendItem	line	Shape	0	IllegalArgumentException	$ == null
BOBYQAOptimizer.java	trsbox	ds	double	1	DEF	$ < ZERO
TTestImpl.java	homoscedasticTTest	sample2	double[]	0	IllegalArgumentException	$ == null
GraggBulirschStoerStepInterpolator.java	computeCoefficients	mu	int	0	RET	$ < 0
XYLineAnnotation.java	draw	url	String	0	DEF	$ != null
FastMath.java	ceil	y	double	0	RET	$ == x
XYBarRenderer.java	calculateLabelAnchorPoint	anchor	ItemLabelAnchor	1	DEF	$ == ItemLabelAnchor.OUTSIDE1
BaseAbstractMultivariateOptimizer.java	checkParameters	lowerBound	double[]	0	NumberIsTooSmallException	$ != null
LevenbergMarquardtOptimizer.java	determineLMParameter	lmPar	double	0	DEF	$ == 0
PeriodFormatterBuilder.java	Separator	finalText	String	1	DEF	$ == null
BlockRealMatrix.java	toBlocksLayout	length	int	0	DimensionMismatchException	$ != columns
Dfp.java	sqrt	nans	byte	0	RET	$ != FINITE
ExtendedCategoryAxis.java	createLabel	line	TextLine	0	DEF	$ != null
DateTime.java	plusMonths	months	int	0	RET	$ == 0
MillerUpdatingRegression.java	addObservations	x	double[][]	0	ModelSpecificationException	$.length == 0
YearMonth.java	withPeriodAdded	scalar	int	0	RET	$ == 0
CyclicXYItemRenderer.java	drawItem	cnay	CyclicNumberAxis	0	DEF	$ != null
