row 4255.0,1.0,1=0.943,0=0.057
row 4257.0,1.0,1=0.933,0=0.067
row 4259.0,1.0,1=0.928,0=0.072
row 4261.0,1.0,1=0.966,0=0.034
row 4267.0,1.0,1=0.433,0=0.567
row 4275.0,1.0,1=0.905,0=0.095
row 4282.0,1.0,1=0.905,0=0.095
row 4290.0,1.0,1=0.542,0=0.458
row 4294.0,1.0,1=0.842,0=0.158
row 4296.0,1.0,1=0.717,0=0.283
row 4299.0,1.0,1=0.874,0=0.126
row 4300.0,1.0,1=0.635,0=0.365
row 4302.0,1.0,1=0.784,0=0.216
row 4303.0,1.0,1=0.738,0=0.262
row 4305.0,1.0,1=0.784,0=0.216
row 4306.0,1.0,1=0.738,0=0.262
row 4308.0,1.0,1=0.976,0=0.024
row 4312.0,1.0,1=0.784,0=0.216
row 4313.0,1.0,1=0.738,0=0.262
row 4315.0,1.0,1=0.962,0=0.038
row 4317.0,1.0,1=0.804,0=0.196
row 4322.0,1.0,1=0.984,0=0.016
row 4323.0,1.0,1=0.937,0=0.063
row 4324.0,1.0,1=0.936,0=0.064
row 4326.0,1.0,1=0.859,0=0.141
row 4329.0,1.0,1=0.529,0=0.471
row 4333.0,1.0,1=0.596,0=0.404
row 4335.0,1.0,1=0.977,0=0.023
row 4337.0,1.0,1=0.985,0=0.015
row 4339.0,1.0,1=0.992,0=0.008
row 4341.0,1.0,1=0.985,0=0.015
row 4343.0,1.0,1=0.989,0=0.011
row 4345.0,1.0,1=0.991,0=0.009
row 4347.0,1.0,1=0.993,0=0.007
row 4349.0,1.0,1=0.986,0=0.014
row 4351.0,1.0,1=0.984,0=0.016
row 4353.0,1.0,1=0.960,0=0.040
row 4355.0,1.0,1=0.973,0=0.027
row 4356.0,1.0,1=0.902,0=0.098
row 4358.0,1.0,1=0.898,0=0.102
row 4360.0,1.0,1=0.898,0=0.102
row 4363.0,1.0,1=0.951,0=0.049
row 4364.0,1.0,1=0.976,0=0.024
row 4369.0,1.0,1=0.819,0=0.181
row 4376.0,1.0,1=0.862,0=0.138
row 4379.0,1.0,1=0.982,0=0.018
row 4381.0,1.0,1=0.971,0=0.029
row 4382.0,1.0,1=0.989,0=0.011
row 4384.0,1.0,1=0.964,0=0.036
row 4386.0,1.0,1=0.964,0=0.036
row 4388.0,1.0,1=0.946,0=0.054
row 4389.0,1.0,1=0.993,0=0.007
row 4391.0,1.0,1=0.991,0=0.009
row 4393.0,1.0,1=0.938,0=0.062
row 4395.0,1.0,1=0.996,0=0.004
row 4397.0,1.0,1=0.993,0=0.007
row 4399.0,1.0,1=0.988,0=0.012
row 4401.0,1.0,1=0.972,0=0.028
row 4403.0,1.0,1=0.978,0=0.022
row 4405.0,1.0,1=0.978,0=0.022
row 4407.0,1.0,1=0.986,0=0.014
row 4409.0,1.0,1=0.994,0=0.006
row 4411.0,1.0,1=0.976,0=0.024
row 4413.0,1.0,1=0.972,0=0.028
row 4415.0,1.0,1=0.924,0=0.076
row 4416.0,1.0,1=0.924,0=0.076
row 4417.0,1.0,1=0.964,0=0.036
row 4419.0,1.0,1=0.952,0=0.048
row 4420.0,1.0,1=0.503,0=0.497
row 4421.0,1.0,1=0.988,0=0.012
row 4423.0,1.0,1=0.988,0=0.012
row 4424.0,1.0,1=0.575,0=0.425
row 4425.0,1.0,1=0.985,0=0.015
row 4427.0,1.0,1=0.985,0=0.015
row 4428.0,1.0,1=0.985,0=0.015
row 4429.0,1.0,1=0.575,0=0.425
row 4430.0,1.0,1=0.673,0=0.327
row 4431.0,1.0,1=0.787,0=0.213
row 4432.0,1.0,1=0.948,0=0.052
row 4434.0,1.0,1=0.993,0=0.007
row 4436.0,1.0,1=0.500,0=0.500
row 4437.0,1.0,1=0.571,0=0.429
row 4438.0,1.0,1=0.774,0=0.226
row 4439.0,1.0,1=0.919,0=0.081
row 4441.0,1.0,1=0.980,0=0.020
row 4443.0,1.0,1=0.546,0=0.454
row 4444.0,1.0,1=0.947,0=0.053
row 4446.0,1.0,1=0.973,0=0.027
row 4449.0,1.0,1=0.983,0=0.017
row 4451.0,1.0,1=0.618,0=0.382
row 4452.0,1.0,1=0.575,0=0.425
row 4455.0,1.0,1=0.961,0=0.039
row 4457.0,1.0,1=0.249,0=0.751
row 4459.0,1.0,1=0.486,0=0.514
row 4461.0,1.0,1=0.893,0=0.107
row 4462.0,1.0,1=0.830,0=0.170
row 4464.0,1.0,1=0.993,0=0.007
row 4466.0,1.0,1=0.995,0=0.005
row 4468.0,1.0,1=0.987,0=0.013
row 4470.0,1.0,1=0.988,0=0.012
row 4472.0,1.0,1=0.988,0=0.012
row 4474.0,1.0,1=0.990,0=0.010
row 4476.0,1.0,1=0.974,0=0.026
row 4478.0,1.0,1=0.980,0=0.020
row 4480.0,1.0,1=0.985,0=0.015
row 4482.0,1.0,1=0.947,0=0.053
row 4483.0,1.0,1=0.568,0=0.432
row 4484.0,1.0,1=0.990,0=0.010
row 4486.0,1.0,1=0.990,0=0.010
row 4490.0,1.0,1=0.902,0=0.098
row 4493.0,1.0,1=0.936,0=0.064
row 4495.0,1.0,1=0.945,0=0.055
row 4497.0,1.0,1=0.968,0=0.032
row 4498.0,1.0,1=0.988,0=0.012
row 4500.0,1.0,1=0.974,0=0.026
row 4502.0,1.0,1=0.986,0=0.014
row 4504.0,1.0,1=0.986,0=0.014
row 4506.0,1.0,1=0.995,0=0.005
row 4508.0,1.0,1=0.988,0=0.012
row 4509.0,1.0,1=0.977,0=0.023
row 4511.0,1.0,1=0.986,0=0.014
row 4514.0,1.0,1=0.971,0=0.029
row 4517.0,1.0,1=0.946,0=0.054
row 4518.0,1.0,1=0.984,0=0.016
row 4520.0,1.0,1=0.967,0=0.033
row 4521.0,1.0,1=0.988,0=0.012
row 4523.0,1.0,1=0.978,0=0.022
row 4526.0,1.0,1=0.945,0=0.055
row 4531.0,1.0,1=0.960,0=0.040
row 4536.0,1.0,1=0.942,0=0.058
row 4539.0,1.0,1=0.979,0=0.021
row 4541.0,1.0,1=0.985,0=0.015
row 4544.0,1.0,1=0.950,0=0.050
row 4545.0,1.0,1=0.937,0=0.063
row 4547.0,1.0,1=0.939,0=0.061
row 4549.0,1.0,1=0.984,0=0.016
row 4551.0,1.0,1=0.996,0=0.004
row 4553.0,1.0,1=0.988,0=0.012
row 4555.0,1.0,1=0.985,0=0.015
row 4557.0,1.0,1=0.962,0=0.038
row 4559.0,1.0,1=0.971,0=0.029
row 4561.0,1.0,1=0.971,0=0.029
row 4563.0,1.0,1=0.952,0=0.048
row 4565.0,1.0,1=0.821,0=0.179
row 4567.0,1.0,1=0.994,0=0.006
row 4569.0,1.0,1=0.562,0=0.438
row 4571.0,1.0,1=0.533,0=0.467
row 4573.0,1.0,1=0.684,0=0.316
row 4577.0,1.0,1=0.721,0=0.279
row 4582.0,1.0,1=0.773,0=0.227
row 4584.0,1.0,1=0.696,0=0.304
row 4588.0,1.0,1=0.620,0=0.380
row 4590.0,1.0,1=0.696,0=0.304
row 4593.0,1.0,1=0.760,0=0.240
row 4595.0,1.0,1=0.770,0=0.230
row 4597.0,1.0,1=0.928,0=0.072
row 4599.0,1.0,1=0.689,0=0.311
row 4601.0,1.0,1=0.657,0=0.343
row 4603.0,1.0,1=0.578,0=0.422
row 4606.0,1.0,1=0.602,0=0.398
row 4610.0,1.0,1=0.762,0=0.238
row 4612.0,1.0,1=0.659,0=0.341
row 4615.0,1.0,1=0.938,0=0.062
row 4616.0,1.0,1=0.935,0=0.065
row 4617.0,1.0,1=0.989,0=0.011
row 4618.0,1.0,1=0.970,0=0.030
row 4619.0,1.0,1=0.921,0=0.079
row 4620.0,1.0,1=0.960,0=0.040
row 4623.0,1.0,1=0.983,0=0.017
row 4627.0,1.0,1=0.824,0=0.176
row 4628.0,1.0,1=0.747,0=0.253
row 4630.0,1.0,1=0.921,0=0.079
row 4631.0,1.0,1=0.919,0=0.081
row 4632.0,1.0,1=0.961,0=0.039
row 4633.0,1.0,1=0.967,0=0.033
row 4634.0,1.0,1=0.963,0=0.037
row 4635.0,1.0,1=0.965,0=0.035
row 4636.0,1.0,1=0.991,0=0.009
row 4637.0,1.0,1=0.909,0=0.091
row 4638.0,1.0,1=0.983,0=0.017
row 4639.0,1.0,1=0.983,0=0.017
row 4642.0,1.0,1=0.790,0=0.210
row 4646.0,1.0,1=0.790,0=0.210
row 4650.0,1.0,1=0.924,0=0.076
row 4651.0,1.0,1=0.960,0=0.040
row 4653.0,1.0,1=0.923,0=0.077
row 4658.0,1.0,1=0.924,0=0.076
row 4659.0,1.0,1=0.960,0=0.040
row 4661.0,1.0,1=0.923,0=0.077
row 4664.0,1.0,1=0.765,0=0.235
row 4667.0,1.0,1=0.411,0=0.589
row 4675.0,1.0,1=0.674,0=0.326
row 4680.0,1.0,1=0.572,0=0.428
row 4685.0,1.0,1=0.674,0=0.326
row 4700.0,1.0,1=0.620,0=0.380
row 4704.0,1.0,1=0.930,0=0.070
row 4710.0,1.0,1=0.450,0=0.550
row 4711.0,1.0,1=0.732,0=0.268
row 4716.0,1.0,1=0.918,0=0.082
row 4722.0,1.0,1=0.407,0=0.593
row 4723.0,1.0,1=0.732,0=0.268
row 4728.0,1.0,1=0.538,0=0.462
row 4735.0,1.0,1=0.538,0=0.462
row 4742.0,1.0,1=0.896,0=0.104
row 4748.0,1.0,1=0.342,0=0.658
row 4749.0,1.0,1=0.701,0=0.299
row 4754.0,1.0,1=0.529,0=0.471
row 4757.0,1.0,1=0.422,0=0.578
row 4761.0,1.0,1=0.529,0=0.471
row 4772.0,1.0,1=0.460,0=0.540
row 4776.0,1.0,1=0.920,0=0.080
row 4782.0,1.0,1=0.414,0=0.586
row 4783.0,1.0,1=0.673,0=0.327
row 4788.0,1.0,1=0.473,0=0.527
row 4791.0,1.0,1=0.376,0=0.624
row 4795.0,1.0,1=0.473,0=0.527
row 4806.0,1.0,1=0.413,0=0.587
row 4807.0,1.0,1=0.799,0=0.201
row 4810.0,1.0,1=0.933,0=0.067
row 4812.0,1.0,1=0.933,0=0.067
row 4815.0,1.0,1=0.782,0=0.218
row 4818.0,1.0,1=0.618,0=0.382
row 4826.0,1.0,1=0.438,0=0.562
row 4838.0,1.0,1=0.159,0=0.841
row 4839.0,1.0,1=0.160,0=0.840
row 4850.0,1.0,1=0.181,0=0.819
row 4852.0,1.0,1=0.159,0=0.841
row 4853.0,1.0,1=0.181,0=0.819
row 4858.0,1.0,1=0.159,0=0.841
row 4859.0,1.0,1=0.160,0=0.840
row 4870.0,1.0,1=0.181,0=0.819
row 4872.0,1.0,1=0.159,0=0.841
row 4873.0,1.0,1=0.181,0=0.819
row 4875.0,1.0,1=0.978,0=0.022
row 4884.0,1.0,1=0.618,0=0.382
row 4893.0,1.0,1=0.618,0=0.382
row 4902.0,1.0,1=0.618,0=0.382
row 4911.0,1.0,1=0.932,0=0.068
row 4920.0,1.0,1=0.618,0=0.382
row 4928.0,1.0,1=0.859,0=0.141
row 4941.0,1.0,1=0.812,0=0.188
row 4945.0,1.0,1=0.823,0=0.177
row 4949.0,1.0,1=0.812,0=0.188
row 4957.0,1.0,1=0.812,0=0.188
row 4963.0,1.0,1=0.442,0=0.558
row 4964.0,1.0,1=0.325,0=0.675
row 4966.0,1.0,1=0.448,0=0.552
row 4969.0,1.0,1=0.621,0=0.379
row 4973.0,1.0,1=0.812,0=0.188
row 4977.0,1.0,1=0.913,0=0.087
row 4981.0,1.0,1=0.789,0=0.211
row 4984.0,1.0,1=0.366,0=0.634
row 4986.0,1.0,1=0.939,0=0.061
row 4989.0,1.0,1=0.810,0=0.190
row 4991.0,1.0,1=0.856,0=0.144
row 4992.0,1.0,1=0.888,0=0.112
row 4996.0,1.0,1=0.776,0=0.224
row 5003.0,1.0,1=0.545,0=0.455
row 5010.0,1.0,1=0.671,0=0.329
row 5012.0,1.0,1=0.977,0=0.023
row 5013.0,1.0,1=0.987,0=0.013
row 5014.0,1.0,1=0.987,0=0.013
row 5015.0,1.0,1=0.986,0=0.014
row 5016.0,1.0,1=0.987,0=0.013
row 5017.0,1.0,1=0.260,0=0.740
row 5018.0,1.0,1=0.269,0=0.731
row 5019.0,1.0,1=0.961,0=0.039
row 5020.0,1.0,1=0.786,0=0.214
row 5022.0,1.0,1=0.884,0=0.116
row 5023.0,1.0,1=0.876,0=0.124
row 5025.0,1.0,1=0.839,0=0.161
row 5027.0,1.0,1=0.790,0=0.210
row 5029.0,1.0,1=0.845,0=0.155
row 5030.0,1.0,1=0.918,0=0.082
row 5032.0,1.0,1=0.683,0=0.317
row 5035.0,1.0,1=0.577,0=0.423
row 5036.0,1.0,1=0.823,0=0.177
row 5038.0,1.0,1=0.871,0=0.129
row 5039.0,1.0,1=0.944,0=0.056
row 5044.0,1.0,1=0.685,0=0.315
row 5045.0,1.0,1=0.745,0=0.255
row 5046.0,1.0,1=0.750,0=0.250
row 5049.0,1.0,1=0.593,0=0.407
row 5050.0,1.0,1=0.438,0=0.562
row 5055.0,1.0,1=0.481,0=0.519
row 5066.0,1.0,1=0.319,0=0.681
row 5067.0,1.0,1=0.306,0=0.694
row 5069.0,1.0,1=0.929,0=0.071
row 5070.0,1.0,1=0.683,0=0.317
row 5078.0,1.0,1=0.925,0=0.075
row 5080.0,1.0,1=0.758,0=0.242
row 5087.0,1.0,1=0.768,0=0.232
row 5089.0,1.0,1=0.627,0=0.373
row 5090.0,1.0,1=0.649,0=0.351
row 5092.0,1.0,1=0.354,0=0.646
row 5093.0,1.0,1=0.353,0=0.647
row 5097.0,1.0,1=0.944,0=0.056
row 5102.0,1.0,1=0.688,0=0.312
row 5106.0,1.0,1=0.627,0=0.373
row 5113.0,1.0,1=0.649,0=0.351
row 5115.0,1.0,1=0.170,0=0.830
row 5119.0,1.0,1=0.970,0=0.030
row 5127.0,1.0,1=0.970,0=0.030
row 5135.0,1.0,1=0.970,0=0.030
row 5143.0,1.0,1=0.970,0=0.030
row 5151.0,1.0,1=0.970,0=0.030
row 5159.0,1.0,1=0.966,0=0.034
row 5167.0,1.0,1=0.650,0=0.350
row 5178.0,1.0,1=0.071,0=0.929
row 5186.0,1.0,1=0.996,0=0.004
row 5192.0,1.0,1=0.996,0=0.004
row 5198.0,1.0,1=0.985,0=0.015
row 5204.0,1.0,1=0.986,0=0.014
row 5210.0,1.0,1=0.996,0=0.004
row 5216.0,1.0,1=0.985,0=0.015
row 5222.0,1.0,1=0.985,0=0.015
row 5228.0,1.0,1=0.965,0=0.035
row 5234.0,1.0,1=0.923,0=0.077
row 5240.0,1.0,1=0.923,0=0.077
row 5246.0,1.0,1=0.996,0=0.004
row 5252.0,1.0,1=0.996,0=0.004
row 5258.0,1.0,1=0.987,0=0.013
row 5264.0,1.0,1=0.987,0=0.013
row 5270.0,1.0,1=0.996,0=0.004
row 5276.0,1.0,1=0.987,0=0.013
row 5282.0,1.0,1=0.987,0=0.013
row 5286.0,1.0,1=0.338,0=0.662
row 5287.0,1.0,1=0.454,0=0.546
row 5288.0,1.0,1=0.500,0=0.500
row 5289.0,1.0,1=0.511,0=0.489
row 5297.0,1.0,1=0.338,0=0.662
row 5298.0,1.0,1=0.454,0=0.546
row 5299.0,1.0,1=0.500,0=0.500
row 5300.0,1.0,1=0.511,0=0.489
row 5315.0,1.0,1=0.210,0=0.790
row 5316.0,1.0,1=0.096,0=0.904
row 5328.0,1.0,1=0.132,0=0.868
row 5330.0,1.0,1=0.894,0=0.106
row 5331.0,1.0,1=0.938,0=0.062
row 5332.0,1.0,1=0.962,0=0.038
row 5333.0,1.0,1=0.928,0=0.072
row 5348.0,1.0,1=0.210,0=0.790
row 5350.0,1.0,1=0.132,0=0.868
row 5352.0,1.0,1=0.338,0=0.662
row 5353.0,1.0,1=0.454,0=0.546
row 5354.0,1.0,1=0.500,0=0.500
row 5355.0,1.0,1=0.511,0=0.489
row 5370.0,1.0,1=0.210,0=0.790
row 5374.0,1.0,1=0.338,0=0.662
row 5386.0,1.0,1=0.454,0=0.546
row 5387.0,1.0,1=0.500,0=0.500
row 5388.0,1.0,1=0.511,0=0.489
row 5396.0,1.0,1=0.338,0=0.662
row 5397.0,1.0,1=0.454,0=0.546
row 5402.0,1.0,1=0.114,0=0.886
row 5408.0,1.0,1=0.454,0=0.546
row 5420.0,1.0,1=0.500,0=0.500
row 5421.0,1.0,1=0.511,0=0.489
row 5430.0,1.0,1=0.454,0=0.546
row 5431.0,1.0,1=0.500,0=0.500
row 5435.0,1.0,1=0.114,0=0.886
row 5442.0,1.0,1=0.500,0=0.500
row 5454.0,1.0,1=0.511,0=0.489
row 5465.0,1.0,1=0.511,0=0.489
row 5474.0,1.0,1=0.114,0=0.886
row 5477.0,1.0,1=0.054,0=0.946
row 5479.0,1.0,1=0.969,0=0.031
row 5480.0,1.0,1=0.982,0=0.018
row 5481.0,1.0,1=0.969,0=0.031
row 5482.0,1.0,1=0.948,0=0.052
row 5483.0,1.0,1=0.982,0=0.018
row 5484.0,1.0,1=0.948,0=0.052
row 5485.0,1.0,1=0.969,0=0.031
row 5486.0,1.0,1=0.969,0=0.031
row 5487.0,1.0,1=0.982,0=0.018
row 5488.0,1.0,1=0.920,0=0.080
row 5489.0,1.0,1=0.948,0=0.052
row 5490.0,1.0,1=0.961,0=0.039
row 5491.0,1.0,1=0.959,0=0.041
row 5492.0,1.0,1=0.969,0=0.031
row 5493.0,1.0,1=0.969,0=0.031
row 5494.0,1.0,1=0.979,0=0.021
row 5495.0,1.0,1=0.979,0=0.021
row 5496.0,1.0,1=0.979,0=0.021
row 5497.0,1.0,1=0.989,0=0.011
row 5498.0,1.0,1=0.989,0=0.011
row 5499.0,1.0,1=0.995,0=0.005
row 5500.0,1.0,1=0.995,0=0.005
row 5501.0,1.0,1=0.995,0=0.005
row 5502.0,1.0,1=0.981,0=0.019
row 5503.0,1.0,1=0.981,0=0.019
row 5504.0,1.0,1=0.981,0=0.019
row 5505.0,1.0,1=0.981,0=0.019
row 5506.0,1.0,1=0.995,0=0.005
row 5507.0,1.0,1=0.981,0=0.019
row 5508.0,1.0,1=0.981,0=0.019
row 5509.0,1.0,1=0.995,0=0.005
row 5510.0,1.0,1=0.979,0=0.021
row 5511.0,1.0,1=0.979,0=0.021
row 5512.0,1.0,1=0.958,0=0.042
row 5513.0,1.0,1=0.958,0=0.042
row 5514.0,1.0,1=0.988,0=0.012
row 5515.0,1.0,1=0.978,0=0.022
row 5516.0,1.0,1=0.985,0=0.015
row 5517.0,1.0,1=0.985,0=0.015
row 5518.0,1.0,1=0.985,0=0.015
row 5519.0,1.0,1=0.985,0=0.015
row 5520.0,1.0,1=0.969,0=0.031
row 5521.0,1.0,1=0.969,0=0.031
row 5522.0,1.0,1=0.969,0=0.031
row 5523.0,1.0,1=0.969,0=0.031
row 5524.0,1.0,1=0.969,0=0.031
row 5525.0,1.0,1=0.940,0=0.060
row 5526.0,1.0,1=0.991,0=0.009
row 5527.0,1.0,1=0.974,0=0.026
row 5528.0,1.0,1=0.985,0=0.015
row 5529.0,1.0,1=0.987,0=0.013
row 5530.0,1.0,1=0.974,0=0.026
row 5531.0,1.0,1=0.974,0=0.026
row 5532.0,1.0,1=0.988,0=0.012
row 5533.0,1.0,1=0.990,0=0.010
row 5534.0,1.0,1=0.991,0=0.009
row 5535.0,1.0,1=0.991,0=0.009
row 5536.0,1.0,1=0.949,0=0.051
row 5537.0,1.0,1=0.990,0=0.010
row 5539.0,1.0,1=0.987,0=0.013
row 5543.0,1.0,1=0.999,0=0.001
row 5547.0,1.0,1=0.999,0=0.001
row 5551.0,1.0,1=0.999,0=0.001
row 5556.0,1.0,1=0.998,0=0.002
row 5561.0,1.0,1=0.937,0=0.063
row 5564.0,1.0,1=0.702,0=0.298
row 5566.0,1.0,1=0.638,0=0.362
row 5572.0,1.0,1=0.325,0=0.675
row 5576.0,1.0,1=0.930,0=0.070
row 5581.0,1.0,1=0.990,0=0.010
row 5585.0,1.0,1=0.983,0=0.017
row 5589.0,1.0,1=0.999,0=0.001
row 5593.0,1.0,1=0.999,0=0.001
row 5597.0,1.0,1=0.999,0=0.001
row 5602.0,1.0,1=0.998,0=0.002
row 5607.0,1.0,1=0.843,0=0.157
row 5610.0,1.0,1=0.729,0=0.271
row 5612.0,1.0,1=0.589,0=0.411
row 5618.0,1.0,1=0.323,0=0.677
row 5622.0,1.0,1=0.957,0=0.043
row 5627.0,1.0,1=0.996,0=0.004
row 5631.0,1.0,1=0.965,0=0.035
row 5634.0,1.0,1=0.995,0=0.005
row 5637.0,1.0,1=0.998,0=0.002
row 5640.0,1.0,1=0.998,0=0.002
row 5642.0,1.0,1=0.812,0=0.188
row 5644.0,1.0,1=0.797,0=0.203
row 5647.0,1.0,1=0.967,0=0.033
row 5650.0,1.0,1=0.997,0=0.003
row 5653.0,1.0,1=0.997,0=0.003
row 5656.0,1.0,1=0.997,0=0.003
row 5658.0,1.0,1=0.846,0=0.154
row 5660.0,1.0,1=0.864,0=0.136
row 5662.0,1.0,1=0.954,0=0.046
row 5664.0,1.0,1=0.992,0=0.008
row 5666.0,1.0,1=0.746,0=0.254
row 5668.0,1.0,1=0.751,0=0.249
row 5674.0,1.0,1=0.655,0=0.345
row 5678.0,1.0,1=0.552,0=0.448
row 5679.0,1.0,1=0.655,0=0.345
row 5681.0,1.0,1=0.987,0=0.013
row 5684.0,1.0,1=0.970,0=0.030
row 5685.0,1.0,1=0.752,0=0.248
row 5687.0,1.0,1=0.967,0=0.033
row 5688.0,1.0,1=0.954,0=0.046
row 5689.0,1.0,1=0.977,0=0.023
row 5691.0,1.0,1=0.977,0=0.023
row 5697.0,1.0,1=0.882,0=0.118
row 5699.0,1.0,1=0.140,0=0.860
row 5703.0,1.0,1=0.831,0=0.169
row 5704.0,1.0,1=0.836,0=0.164
row 5705.0,1.0,1=0.885,0=0.115
row 5710.0,1.0,1=0.819,0=0.181
row 5714.0,1.0,1=0.011,0=0.989
row 5721.0,1.0,1=0.770,0=0.230
row 5728.0,1.0,1=0.712,0=0.288
row 5734.0,1.0,1=0.712,0=0.288
row 5735.0,1.0,1=0.642,0=0.358
row 5738.0,1.0,1=0.320,0=0.680
row 5741.0,1.0,1=0.712,0=0.288
row 5748.0,1.0,1=0.770,0=0.230
row 5751.0,1.0,1=0.830,0=0.170
row 5753.0,1.0,1=0.457,0=0.543
row 5757.0,1.0,1=0.819,0=0.181
row 5760.0,1.0,1=0.819,0=0.181
row 5762.0,1.0,1=0.932,0=0.068
row 5764.0,1.0,1=0.611,0=0.389
row 5765.0,1.0,1=0.932,0=0.068
row 5768.0,1.0,1=0.611,0=0.389
row 5770.0,1.0,1=0.898,0=0.102
row 5771.0,1.0,1=0.925,0=0.075
row 5773.0,1.0,1=0.995,0=0.005
row 5774.0,1.0,1=0.955,0=0.045
row 5775.0,1.0,1=0.995,0=0.005
row 5776.0,1.0,1=0.954,0=0.046
row 5777.0,1.0,1=0.674,0=0.326
row 5779.0,1.0,1=0.331,0=0.669
row 5783.0,1.0,1=0.650,0=0.350
row 5785.0,1.0,1=0.304,0=0.696
row 5791.0,1.0,1=0.650,0=0.350
row 5794.0,1.0,1=0.791,0=0.209
row 5795.0,1.0,1=0.699,0=0.301
row 5797.0,1.0,1=0.650,0=0.350
row 5799.0,1.0,1=0.800,0=0.200
row 5801.0,1.0,1=0.781,0=0.219
row 5803.0,1.0,1=0.564,0=0.436
row 5805.0,1.0,1=0.384,0=0.616
row 5810.0,1.0,1=0.839,0=0.161
row 5811.0,1.0,1=0.502,0=0.498
row 5814.0,1.0,1=0.666,0=0.334
row 5815.0,1.0,1=0.522,0=0.478
row 5818.0,1.0,1=0.839,0=0.161
row 5821.0,1.0,1=0.404,0=0.596
row 5825.0,1.0,1=0.782,0=0.218
row 5827.0,1.0,1=0.497,0=0.503
row 5832.0,1.0,1=0.787,0=0.213
row 5833.0,1.0,1=0.576,0=0.424
row 5836.0,1.0,1=0.713,0=0.287
row 5837.0,1.0,1=0.532,0=0.468
row 5840.0,1.0,1=0.787,0=0.213
row 5843.0,1.0,1=0.431,0=0.569
row 5847.0,1.0,1=0.799,0=0.201
row 5849.0,1.0,1=0.767,0=0.233
row 5851.0,1.0,1=0.530,0=0.470
row 5853.0,1.0,1=0.434,0=0.566
row 5858.0,1.0,1=0.750,0=0.250
row 5859.0,1.0,1=0.583,0=0.417
row 5862.0,1.0,1=0.582,0=0.418
row 5863.0,1.0,1=0.603,0=0.397
row 5865.0,1.0,1=0.533,0=0.467
row 5868.0,1.0,1=0.410,0=0.590
row 5869.0,1.0,1=0.754,0=0.246
row 5873.0,1.0,1=0.970,0=0.030
row 5874.0,1.0,1=0.554,0=0.446
row 5877.0,1.0,1=0.319,0=0.681
row 5879.0,1.0,1=0.960,0=0.040
row 5881.0,1.0,1=0.960,0=0.040
row 5883.0,1.0,1=0.960,0=0.040
row 5885.0,1.0,1=0.960,0=0.040
row 5887.0,1.0,1=0.319,0=0.681
row 5892.0,1.0,1=0.028,0=0.972
row 5894.0,1.0,1=0.433,0=0.567
row 5898.0,1.0,1=0.028,0=0.972
row 5900.0,1.0,1=0.924,0=0.076
row 5905.0,1.0,1=0.875,0=0.125
row 5910.0,1.0,1=0.826,0=0.174
row 5913.0,1.0,1=0.540,0=0.460
row 5927.0,1.0,1=0.569,0=0.431
row 5929.0,1.0,1=0.540,0=0.460
row 5943.0,1.0,1=0.569,0=0.431
row 5945.0,1.0,1=0.540,0=0.460
row 5953.0,1.0,1=0.569,0=0.431
row 5955.0,1.0,1=0.540,0=0.460
row 5963.0,1.0,1=0.569,0=0.431
row 5965.0,1.0,1=0.550,0=0.450
row 5970.0,1.0,1=0.992,0=0.008
row 5977.0,1.0,1=0.992,0=0.008
row 5984.0,1.0,1=0.992,0=0.008
row 5991.0,1.0,1=0.992,0=0.008
row 5999.0,1.0,1=0.896,0=0.104
row 6001.0,1.0,1=0.816,0=0.184
row 6006.0,1.0,1=0.929,0=0.071
row 6009.0,1.0,1=0.739,0=0.261
row 6012.0,1.0,1=0.149,0=0.851
row 6031.0,1.0,1=0.320,0=0.680
row 6036.0,1.0,1=0.789,0=0.211
row 6039.0,1.0,1=0.985,0=0.015
row 6050.0,1.0,1=0.340,0=0.660
row 6053.0,1.0,1=0.989,0=0.011
row 6059.0,1.0,1=0.320,0=0.680
row 6067.0,1.0,1=0.976,0=0.024
row 6068.0,1.0,1=0.158,0=0.842
row 6069.0,1.0,1=0.138,0=0.862
row 6070.0,1.0,1=0.133,0=0.867
row 6077.0,1.0,1=0.123,0=0.877
row 6081.0,1.0,1=0.911,0=0.089
row 6095.0,1.0,1=0.900,0=0.100
row 6103.0,1.0,1=0.163,0=0.837
row 6111.0,1.0,1=0.106,0=0.894
row 6112.0,1.0,1=0.885,0=0.115
row 6117.0,1.0,1=0.340,0=0.660
row 6124.0,1.0,1=0.782,0=0.218
row 6130.0,1.0,1=0.903,0=0.097
row 6131.0,1.0,1=0.970,0=0.030
row 6133.0,1.0,1=0.960,0=0.040
row 6135.0,1.0,1=0.748,0=0.252
row 6137.0,1.0,1=0.987,0=0.013
row 6139.0,1.0,1=0.971,0=0.029
row 6141.0,1.0,1=0.980,0=0.020
row 6143.0,1.0,1=0.946,0=0.054
row 6145.0,1.0,1=0.956,0=0.044
row 6147.0,1.0,1=0.956,0=0.044
row 2.0,0.0,1=0.001,0=0.999
row 3.0,0.0,1=0.001,0=0.999
row 6.0,0.0,1=0.001,0=0.999
row 7.0,0.0,1=0.001,0=0.999
row 9.0,0.0,1=0.005,0=0.995
row 11.0,0.0,1=0.004,0=0.996
row 13.0,0.0,1=0.004,0=0.996
row 17.0,0.0,1=0.458,0=0.542
row 19.0,0.0,1=0.008,0=0.992
row 20.0,0.0,1=0.025,0=0.975
row 21.0,0.0,1=0.003,0=0.997
